"STANLEY RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5284,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,4.80,5.50,6.70,8.50,4.10,4.40,9.00,4.77,8.80,4.26,,
February,2.90,4.50,1.80,4.00,3.60,3.38,6.55,4.58,7.65,5.23,,
March,2.90,7.00,6.60,1.70,5.60,2.07,1.80,1.15,6.58,1.56,,
April,0.80,0.70,3.00,5.20,2.60,0.57,1.70,6.00,3.72,2.09,,
May,2.00,1.40,5.60,3.60,1.20,3.60,1.90,3.43,2.90,0.79,,
June,3.00,3.20,3.10,4.20,3.30,0.65,2.91,2.09,2.31,2.03,,
July,1.50,4.20,4.90,0.50,2.70,2.68,3.49,5.50,0.50,1.13,,
August,3.00,9.00,4.00,4.00,1.40,4.35,5.56,4.73,6.18,0.06,,
September,0.80,4.70,3.10,5.50,5.50,1.23,6.67,4.41,2.61,6.34,,
October,2.50,2.00,8.80,4.20,3.50,4.60,3.76,5.53,6.46,1.61,,
November,3.00,7.50,2.50,4.60,3.20,4.10,4.75,1.00,4.45,5.38,,
December,2.40,3.60,7.30,6.00,3.10,5.00,6.78,3.65,8.29,7.89,,
Total,29.60,53.30,57.40,52.00,39.80,36.63,54.87,46.84,60.45,38.37,,
Calc annual,29.60,53.30,57.40,52.00,39.80,36.63,54.87,46.84,60.45,38.37,,
Difference,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
