HUTTON (LANCS C.C. HORTIC. STAT.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD513268,Long,-2.739737,Lat,53.735302,Elevation,82,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.6,2.31,4.91,1.84,2.23,2.82,4.48,3.52,5.44,3.53,2.91,2.89,2.37,3.35,3.63,8.77,1.65,5.29,4.09,3.85,3,2.84,1.74,3.89,2.21,3.74,4.35,2.44,1.13,3.8,4.74,4.29,2.53,4.14,2.62,7.45,1.84,2.05,3.8,3.44,1.59,2.81,2.75,4.22,2.64,,3.02,7.05
February,,,,1.27,2.38,3.91,3.13,1.24,3.54,1.2,2.26,0.17,4.04,4.01,0.66,4.4,3.69,1.69,3.76,0.87,0.2,3.65,0.08,3.15,0.16,4.27,1.8,4.64,1.42,2.88,2.63,3.96,1.67,2.06,1.33,4.24,4.57,0.74,2.18,2.03,4.25,2.49,1.03,1,2.84,2.95,0.61,1.61,,0.22,2.26
March,,,,3.9,3.28,1.35,1.81,2.08,1.18,4.88,3.73,2.9,1.6,1.24,1.5,1.38,1.3,3.34,2.1,1.1,2.57,0.35,2.41,2.48,1.82,1.01,2.35,1.4,0.81,1.7,2.8,2.72,2.65,0.88,0.9,1.44,0.71,5.82,2.03,2.27,1.52,4.31,1.71,0.93,2.61,1.43,1.14,2.64,,2.07,3.05
April,,,,4.08,0.83,2.24,2.72,1.28,0.92,1.86,4.04,1.76,2.34,2.68,1.36,1.75,1.55,1.74,1.36,1.05,1.62,2.36,2.51,1.66,2.18,2.65,1.22,2.62,0.37,2.56,1.87,1.2,1.78,2.08,2.4,2.02,1.57,3.06,1.69,3.61,2.5,1.95,3.1,2.88,1.22,1.96,1.57,0.44,,2.06,2.93
May,,,,2.87,2.09,1.34,2.35,2.45,2.54,1.4,5.75,1.85,2.12,3.02,5.55,4.01,3.06,1.17,0.87,2.42,1.39,1.9,4.09,1.86,3.2,1.67,0.96,1.95,3.17,0.98,1.24,2.42,3,3.27,3.04,2.94,1.55,3.09,1.49,2.56,1.46,2.19,1.93,1.93,2.37,2.44,2.05,1.95,,1.09,3.52
June,,,,2.1,1.2,2.58,2.3,2.37,1.64,1.65,2.22,0.59,2.34,0.73,2.78,0.15,1.48,3.5,6.01,1.31,1.32,6.97,1.27,1.87,2.61,3.33,4.83,1.95,4.14,3.86,0.89,0.6,0.64,3.03,3.18,4.54,2.85,2.47,4.83,1.28,2.51,1.55,3,2.13,4,3.32,1.72,1.73,,2.91,2.51
July,,,,2.42,5.19,4.17,3.12,1.23,3.4,1.29,5.06,2.04,5.41,3.83,4.65,2.39,3.41,3.36,2.8,3.37,4.94,3.3,4.38,2.64,1.82,1.74,3.25,1.41,4.09,6.6,4.52,1.58,4.07,3.3,3.51,2.97,5.38,2.69,1.94,3.04,4.25,1.85,1.96,3.94,4.5,1.01,5.28,5,,2.78,3.52
August,,,,3.18,2.23,4.51,4.54,5.19,3.77,3.73,1.69,5.36,5.02,5.71,5.24,2.68,2.94,6.05,4.69,5.21,6.11,4.74,1.28,1.97,3.91,2.6,2.2,2.39,3.67,1.47,1.8,5.01,3.64,5.51,2.43,2.34,5.94,0.13,5.18,2.98,8.8,5.66,4.65,4.28,5.62,0.89,12.85,4.67,,0.81,3.38
September,,,,2.02,3.9,0.62,3.69,2.42,10.57,2.28,2.96,2.11,4.09,5.21,4.09,4.18,4.48,6.38,1.41,2.23,2.2,2.93,5.17,1.31,3.74,7.23,3.78,2.15,1.7,0.87,3.89,1.22,2.82,5.08,5.71,2.75,6.93,3.95,3.13,1.24,6.44,3.02,4.72,4.6,5.66,3.62,3.48,6.22,,0.45,4.11
October,,,,1.95,2.14,1.08,5.53,7.15,3.8,3.13,1.05,2.78,0.5,4.95,4.24,4.4,3.45,3.04,4.51,5.85,5.82,2.9,6.04,4.23,5.81,6.65,2.94,2.08,7.88,1.22,3.68,4.17,4.92,4.44,4.35,5.54,0.56,0.69,2.68,4.43,2.89,1.29,2.84,1.86,8.45,2.21,3.17,5.63,,4.65,5.13
November,,,,4.27,4.46,1.88,2.17,3.78,2.66,2.45,1.47,2.54,2.62,4.85,1.87,3.17,5.49,4.17,5.48,6.83,5.55,6.87,2.71,1.7,2.43,3.62,5.11,1.57,4.86,5.76,5.28,2.2,1.01,2.9,6.69,0.26,5.03,4.2,2.61,4.5,5.11,7.45,2.46,4.61,5.95,1.57,1.51,1.62,,6.04,4.96
December,,,,2.47,5.12,6.1,2.99,1.73,7.08,5.38,2.31,4.68,4.92,4.45,4.31,2.37,1.13,1.06,2.85,6.22,3.35,2.33,1.62,0.59,4.58,3,4.15,2.02,3.81,2.91,2.92,1.8,3.84,1.72,3.51,2.41,4.31,3.1,3.05,5.46,2.99,8.6,3.62,1.74,4.58,4.49,3.68,3.78,,7.59,5.04
Total,,,,34.13,35.13,34.69,36.19,33.15,43.92,33.73,36.06,32.22,38.53,43.59,39.14,33.25,35.33,39.13,44.61,38.11,40.36,42.39,35.41,26.46,35.1,39.51,36.48,26.39,39.66,35.16,33.96,28.01,33.84,39.01,41.34,33.98,43.54,32.56,38.26,35.24,44.77,44.16,34.46,31.49,50.61,28.64,41.28,37.93,,33.69,47.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
