"LYDEN CROFT (EDENBRIDGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4797,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.74,1.43,2.75,4.37,0.77,3.55,1.12,1.31,,,,
February,4.21,1.20,1.62,0.61,4.79,4.88,4.68,0.79,,,,
March,1.28,2.32,4.82,2.73,5.33,0.52,3.68,1.82,,,,
April,1.94,2.23,0.09,3.16,1.58,1.45,1.53,2.52,,,,
May,2.13,0.80,1.10,1.67,1.27,3.68,2.39,2.81,,,,
June,2.00,2.08,3.38,0.33,0.59,0.72,3.10,2.05,,,,
July,2.14,0.51,1.22,2.53,1.94,4.29,1.16,2.10,,,,
August,2.01,0.74,6.48,1.81,1.22,3.76,2.80,6.58,,,,
September,0.49,1.29,3.16,1.57,1.09,1.77,1.42,2.05,,,,
October,2.48,4.30,2.50,4.88,2.06,2.60,4.02,4.01,,,,
November,3.63,6.64,2.41,3.47,2.98,2.84,5.37,1.76,,,,
December,4.19,6.84,3.05,1.45,8.67,6.91,3.48,1.95,,,,
Total,29.24,30.38,32.58,28.58,32.29,36.97,34.75,29.76,,,,
Calc annual,29.24,30.38,32.58,28.58,32.29,36.97,34.75,29.75,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,NaN,NaN,,
