LOCHAN NAN CAT,,,,,,,,,,,,
Grid ref,NN648424,Long,-4.201106,Lat,56.554056,,,,,,,
Station no,5556/6/6,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,2.05,,,
February,,,,,,,,4.40,3.70,,,
March,,,,,,,,3.27,6.95,,,
April,,,,,,,,4.70,5.85,,,
May,,,,,,,,6.20,2.95,,,
June,,,,,,,,5.00,3.60,,,
July,,,,,,,,6.68,9.24,,,
August,,,,,,,,7.93,,,,
September,,,,,,,,9.22,,,,
October,,,,,,,,7.88,,,,
November,,,,,,,,1.85,,9.81,,
December,,,,,,,,7.00,,11.50,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.13,34.34,21.31,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
