KILBIRNIE (HOLEHOUSE FILTERS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS309560,Long,-4.697043,Lat,55.767697,Elevation,377,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,10.22,8.01,10.53,6.23,8.04,5.5,6.57,7.61,11.72,6.88,4.74,1.48,11.13,7.52,8.14,5.13,9.13,7.85,9.76,9.96,6.42,7.69,8.37,4.2,7.75,4.16,5.81,8.35,8.03,2.79,5.35
February,,,,,,,,,,,0.47,7.71,0.06,5.17,1.33,8.49,3.55,8.41,5.33,9.96,3.06,4.42,2.72,10.29,3.65,9.66,6.6,1.92,6.53,7.76,6.34,4.21,3.96,4.2,6.14,3.85,2.99,3.84,5.49,2.35,5.85
March,,,,,,,,,,2.16,4.85,1.88,3.53,4.4,3.69,2.9,5.12,1.86,6.49,6.71,6.85,3.48,4.78,4.23,1.76,5.39,3.75,5.35,6.26,4.6,4.49,4.84,5.26,1.84,4.43,2.14,4.75,7.84,2.07,4.4,2.72
April,,,,,,,,,,2.04,2.84,3.15,6.62,4.91,4.37,4.14,2.03,3.23,1.45,4.18,4.23,2.72,3.1,6.66,4.39,3.29,3.49,7.01,5.03,9.95,5.52,4.25,3.25,3.29,3.55,6.18,2.53,3.6,2.98,4.11,6.64
May,,,,,,,,,,4.98,3.36,5.56,4.1,3.5,4.43,1.43,2.58,2.54,5.58,1.56,1.25,4.3,3.91,4.71,5.5,5.91,1.73,5.52,2.34,3.66,1.73,2.16,1.99,3.02,4.28,6.04,4.4,3.31,5.43,2.51,3.01
June,,,,,,,,,,4.55,3.67,7.58,2.45,3.76,3.36,5.97,3.05,5.32,8.5,3.58,1.66,1.84,3.64,6.04,6.47,4.43,4.14,5.24,7.6,1.08,3.7,3,4.67,2.12,5.54,4.47,3.95,2.96,3.25,3.97,3.8
July,,,,,,,,,,7.24,4.46,5.89,5.84,5.09,4.43,4.09,8.15,6.77,6.96,8.02,3.28,5.04,5.67,4.15,5.62,4.68,5.24,4.94,6.33,2.71,7.2,5.31,5.31,7.18,5.65,2.12,7.13,7.29,5.98,7.36,5.89
August,,,,,,,,,,8.65,7.47,2.01,4.15,5.64,6.75,2.76,5.49,4.72,5.05,2.54,4.32,7.15,8.78,8.96,5.28,2.92,3.48,0.06,8.35,7.41,7.12,5.86,7.34,5.07,8.06,1.81,7.09,6.13,5.4,1.71,5.12
September,,,,,,,,,,2.34,4.77,2.11,8.21,0.94,8.5,9.38,5.91,4.22,6.67,4.22,6.86,3.05,8.89,5.48,7.96,6.29,11.66,6.57,9.37,3.32,14.61,5.54,5.95,7.76,9.28,7.06,6,4.63,5.72,1.96,5.18
October,,,,,,,,,,10.28,10.82,5.74,9.33,4.79,11.32,15.34,9.43,3.48,14.47,3.14,6.6,7.55,10.84,12.91,8.84,8.65,0.64,3.69,11.05,9.24,6.86,1.9,7.54,5.02,13.12,4.45,4.75,8.72,5.98,8.48,3.44
November,,,,,,,,,,11.45,7.64,8.54,6.82,3.67,3.09,8.16,6.19,1.13,12.27,11.7,10.13,5.16,1.68,5.19,9.32,1.03,10.14,9.23,5.77,10.1,4.8,8.53,3.8,10.17,10.42,3.43,3.69,3.47,3.78,6.92,8.14
December,,,,,,,,,,14.07,6.96,8.2,9.67,2.21,10.06,5.88,8.9,4.88,5.64,5.98,11.34,4.91,10.13,3.97,6.87,5.81,7.26,4.37,8.26,13.43,2.88,11.33,8.25,7.44,10.91,11.13,8.17,7.66,8.03,10.2,9.26
Total,,,,,,,,,,,67.53,66.38,71.31,50.31,69.37,74.04,66.97,54.17,90.13,68.47,64.32,51.1,75.27,80.11,73.8,63.19,67.26,61.75,86.65,83.22,71.67,64.62,65.69,61.31,89.13,56.84,61.26,67.8,62.14,56.76,64.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 JF+T Est Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,647750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
