"NELSON, COLDWELL RESERVOIR NO 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD900362,Long,-2.153387,Lat,53.821975,Elevation,960,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.39,6.28,5.09,8.94,4.8,5.82,3.26,4.42,5.69,5.14,12.42,2.88,7.25,7.6,7.08,3.99,4.59,2.85,4.98,4.84,5.96,5.62,1.75,2.52,4.38,6.25,8.12,4.24,5.03,5.29,9.26,3.39,3.91,4.9,5.8,2.15,4.25,2.6,6.67,4.3,4.14,3.15,6.08
February,,,,,,,,,7.21,3.75,3.71,0.7,5.09,6.42,1.85,8.52,5.09,2.45,7.36,1.14,1.19,7.02,0.65,5.78,0.53,8.6,3.37,5.86,2.18,4.63,2.01,6.37,1.37,3.66,3.18,5.96,6.42,4,3.4,4.12,5.97,4.55,1.9,3.53,4.19,3.39,2.04,4.37,7.7,0.83,4.49
March,,,,,,,,,4.39,7.38,4.64,4.09,2.89,1.93,1.62,2.02,3.2,4.69,4.24,1.69,3.51,0.63,3.54,3.1,3.27,2.25,2.43,2.21,2.63,2.52,3.36,4.02,4.06,1.07,1.08,2.02,1.54,9.54,2.76,2.4,2.78,5.39,2.6,2.05,2.7,1.89,2.06,4.91,1.97,2.11,1.59
April,,,,,,,,,3.78,2.55,6.03,1.84,4.07,4.27,2.22,3.5,2.2,3.73,1.71,1.55,3.79,4.07,5.24,2.54,3.6,3.36,1.42,3.1,0.97,1.92,3.31,2.18,1.45,2.43,3.24,2.76,1.86,4.57,2.44,4.33,3.47,2.58,3.57,3.98,0.96,2.57,3.5,0.46,1.43,3.61,3.11
May,,,,,,,,,4.95,1.81,6.33,2.69,2.16,4.09,5.47,4.97,4.05,1.8,1.63,3.29,3.56,2.9,5.66,2.68,3.93,1.56,1.07,2.64,4.02,1.4,1.37,2.38,2.49,2.78,3.39,4.8,2.02,2.73,1.36,2.86,2.31,3.04,2.29,2.2,4.08,4.24,2.39,1.49,5.36,2.03,2.12
June,,,,,,,,,4.77,1.57,3.07,0.27,3.57,1.4,3.36,0.1,2.99,4.44,7.1,2.67,2.61,7.3,1.22,2.83,3.35,5.06,4.54,2.52,4.66,3.2,0.87,0.53,1.39,3.53,4.27,4.66,3.41,3.25,5.71,0.79,3.27,2.06,3.47,3.78,2.88,3.4,2.49,2.75,5.33,3.7,1.39
July,,,,,,,,,5.64,2.62,6.78,2.18,5.28,5.66,4.04,1.89,3.39,5.87,2.18,3.71,6.83,5.77,5.02,4.27,3.37,2.54,4.84,2.38,5.61,6.62,4.49,2.26,4.9,3.72,3.3,2.84,5.26,4.63,2.34,2.43,5.75,4.84,3.11,6.56,6.75,0.91,4.88,5.46,3.76,3.22,8.5
August,,,,,,,,,7.63,3.57,1.87,6.7,6.38,6.4,6.55,5.64,5.17,7.28,6.89,5.14,7.9,5.41,1.66,2.04,4.54,2.05,3.45,2.34,8.17,2.98,2.79,6.32,3.81,7.05,3.48,4,8.47,0.27,4.6,3.32,7.73,4.72,5.82,6.49,8.63,1.3,11.61,6.35,4.98,0.97,7.07
September,,,,,,,,,13.1,2.09,2.7,2.06,4.73,6.58,4.91,3.92,4.32,6.45,1.4,2.05,4.92,5.52,7.96,2.09,4.2,7.98,5.24,2.25,2.28,1.44,4.37,0.75,3.72,4.55,7.48,3.21,8.41,3.28,3.38,1.54,7.78,3.17,4.86,5.04,6.4,3.96,4.51,6.76,5.19,0.33,3.21
October,,,,,,,,,6.14,2.43,3.57,3.35,1.25,5.97,4.62,6.05,3.91,5.24,6.87,6.98,7.58,3.74,8.31,4.7,6.56,10.52,5.24,2.49,9.75,2.52,4.46,5.31,8.57,3.47,5.04,6.12,1.28,1.4,2.96,5.39,3.47,1.62,5.71,2.26,9.38,3.39,3.28,6.59,4.26,5.44,5.62
November,,,,,,,,,5.91,3.92,2.7,2.53,2.61,6.9,3.84,2.85,7.96,5.31,7.69,8.41,6.99,8.27,4,3.17,3.08,5.71,5.83,1.98,6.69,8.29,7.04,3.21,1.78,3.44,7.42,0.57,7.96,7.32,2.67,7.12,6.37,10.32,2.57,6.32,7.14,3.03,1.97,2.59,1.89,5.67,8.33
December,,,,,,,,,11.93,7.29,3.63,7.48,4.9,4.38,5.16,4.87,2.7,1.98,3.72,11.7,4.46,3.68,2.48,0.72,7.48,3.49,6.46,2.35,6.12,3.11,5.32,2.76,4.64,2.96,5.31,2.96,4.65,4.55,4.02,7.65,3.56,10.58,4.68,2.5,7.42,6.52,6.39,6.88,4.52,7.81,6.23
Total,,,,,,,,,79.84,45.26,50.12,42.83,47.73,59.82,46.9,48.75,50.67,54.38,63.21,51.21,60.59,61.91,52.82,37.91,48.5,55.97,48.87,34.96,59.04,44.25,41.14,38.61,42.56,44.91,55.31,44.14,56.31,50.83,44.9,45.34,56.37,57.77,46.38,46.86,64.78,37.2,51.79,52.91,50.53,38.87,57.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 July mistranscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
