PETERHEAD (MAINS OF BUTHLAW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NK064484,Long,-1.894793,Lat,57.525717,Elevation,120,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.48,1.26,2.97,1.87,1.38,3,1.15,3.26,5.02,3.47,1.78,1.93,3.3,2.6,2.05,1.11,3.68,2.05,3.43,3,1.68,3.42,1.46,1.95,1.66,1.75,4.1,3.72,1.95,3.92,1.53,2.88,3.89,2.41,2.01,4.38,1.44,3.96,3.97,1.67,2.27,2.77,3.74,1.8,1.13,1.7,3.92,1.96,3.28,3.66,
February,2.14,1.69,2.48,0.53,1.31,2.75,1.87,1.16,1.25,1.72,1.27,0.58,1.26,4.05,2.1,3.23,3.32,2.03,0.52,2.42,1.12,2.78,0.62,3.23,1.18,1.53,1.51,3.2,1.41,1.64,1.19,2.66,1.8,0.98,1.73,1.36,2.32,2.57,1.15,0.78,3.66,3.73,1.6,1.43,2.47,2.86,1.9,1.67,3.53,0.39,
March,1.14,1.51,2.29,2.18,2.93,2.49,2.22,2.69,1.34,2.92,3.25,1.99,2.8,1.57,2.61,1.89,1.55,1.94,2.03,0.43,1.2,0.59,3.29,1.53,1.11,1.54,0.97,2.89,0.79,2.05,1.8,1.64,0.84,1.13,2.2,0.64,1.28,2.98,0.82,1.86,3.5,2.91,3.34,0.31,2.04,1.36,1.2,1.94,2.98,1.42,
April,2.15,1.5,1.27,1.63,0.63,1.48,2.12,2.74,0.68,1.75,2.33,1.23,3.39,2.86,1.83,2.4,1.51,3.02,2.15,2.41,3.33,1.42,3.86,1.06,3.26,3.45,0.76,0.92,0.55,1.11,1.6,1.67,0.67,1.66,1.42,1.16,0.95,1.76,1.61,1.05,1.82,3,1.83,2.07,1.22,0.9,1.13,1.24,1.09,2.33,
May,2.43,1.91,2.78,2.16,2.29,0.6,3.86,1.36,0.95,0.78,3.6,1.93,1.24,5.27,4.5,3.25,2.18,3.1,1.38,1.56,1.4,2.65,1.49,1.03,3.03,1,1.03,0.98,1.97,1.01,1.63,1.22,1.31,2.72,1.92,2.38,2.16,2.02,2.55,1.82,1.4,0.55,2.08,1.77,4.01,3.06,0.72,1.55,2.27,1.2,
June,1.44,3.17,1.62,1.46,0.88,1.12,4.75,1.66,1.95,2.37,0.43,1.07,2.32,1.67,1.81,1.68,1.67,3,2.06,1.96,1.78,2.38,0.76,1.33,0.95,2.03,0.88,1.49,2.46,1.51,0.65,1.01,1,1.4,2.06,2.92,1.67,1.78,4.73,1.63,2.3,1.37,2.5,2.75,2.83,0.93,0.99,2.75,1.23,1.12,
July,1.34,1.39,1.85,0.7,4.76,5.33,1.91,2.62,5.12,0.88,2.56,1.89,4.66,1.37,5.68,2.43,2.44,2.08,1.43,1.95,1.45,3.07,2.62,3.35,2.01,1.78,3.56,2.33,3.31,4.59,6.64,4.9,2.28,1.02,1.97,2.09,4.33,1.8,2.84,1.83,3.63,3.33,2.29,2.12,2.48,0.33,4.17,4.92,3.89,2.5,
August,2.24,1.16,4.81,0.79,1.3,1.47,2.49,4.85,2.78,2.33,2.46,1.42,2.67,5.51,5.8,2.96,2.34,1.5,1.88,3.28,6.78,2.08,1.68,0.92,2.95,2.03,1.75,1.57,0.89,1.78,2.18,4.11,1.22,3.39,1.71,3.97,2.37,0.01,3.26,5.88,1.94,4.36,1.96,2.2,2.18,0.29,2.54,4.28,2.6,1.1,
September,0.69,1.44,1.24,2.31,1.4,2.99,1.69,1.8,5.88,4.34,2.63,1.37,2.61,2.74,5.58,6.44,4.58,6.32,3.09,1.82,4.35,1.37,3.98,1.1,2.32,4.57,3.44,1.04,2.6,1.78,4.33,0.72,2.55,2.35,2.33,2.59,3.14,2.85,2.47,1.48,5.47,0.96,3.54,2.66,2.76,1.88,2.21,2.75,2.08,0.94,
October,1.96,3.25,3.31,1.54,1.89,2.14,4.95,5.23,1.93,3.36,1.34,1.81,2.49,4.17,2.73,3.4,5.63,3.87,2.48,3.79,3.89,1.75,6.4,4.61,3.58,2.59,1.91,2.91,2.56,2.69,1.98,4.14,4.43,2.15,2.72,4.46,0.85,1.85,3.98,1.89,2.32,0.65,2.4,1.91,5.41,4.67,3.69,2,2.56,,
November,6.61,4.39,2.92,2.19,4.52,4.77,2.9,3.86,1.34,4.19,1.53,2.52,3.52,5.05,2.71,2.85,3.11,3.65,4.05,3.11,4.44,3.83,1.98,2.73,2.9,3.91,1.77,1.68,2.14,3.3,6.49,3.83,1.26,3.51,2.26,0.99,6.17,6.05,1.56,4.63,4.82,6.88,3.65,2.28,5.37,1.58,1.98,1.69,1.03,,
December,3.03,4.48,1.54,3.76,3.61,5.69,5.12,2.09,2.54,5,3.2,2.01,1.82,4.93,1.91,4.05,1.81,2.33,3.33,5.55,3.26,1.89,1.52,2.28,3.35,4.73,2.06,3.53,2.48,2.34,3.27,1.51,2.63,1.07,2.35,4.57,3.21,3.14,3.13,1.66,3.39,2.39,3.62,2.7,4.23,5.05,3.19,3.52,3.4,,
Total,27.65,27.15,29.08,21.12,26.9,33.83,35.03,33.32,30.78,33.11,26.38,19.75,32.08,41.79,39.31,35.69,33.82,34.89,27.83,31.28,34.68,27.23,29.66,25.12,28.3,30.91,23.74,26.26,23.11,27.72,33.29,30.29,23.88,23.79,24.68,31.51,29.89,30.77,32.07,26.18,36.52,32.9,32.55,24,36.13,24.61,27.64,30.27,29.94,,
