"NUNHEAD (NUNHEAD RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,13,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.04,1.44,0.94,1.44,1.01,3.45,3.24,2.15,3.40,2.54,,
February,1.34,0.24,1.58,0.11,2.18,1.40,3.76,0.63,0.98,1.42,,
March,0.34,1.32,1.93,1.92,0.46,0.92,2.71,0.41,1.04,3.73,,
April,3.39,1.90,0.63,2.33,2.95,1.46,2.11,0.09,2.23,1.57,,
May,2.81,3.73,2.26,0.33,1.41,0.33,3.17,1.22,1.60,1.02,,
June,1.14,0.57,1.88,1.93,3.40,2.71,2.09,0.39,1.16,0.75,,
July,2.56,2.88,1.47,1.84,0.93,2.87,1.62,1.25,2.31,3.17,,
August,4.11,1.79,0.51,1.69,1.86,0.60,1.05,1.53,3.01,0.06,,
September,1.67,2.26,2.67,1.22,2.53,2.80,1.70,2.78,1.41,1.29,,
October,0.74,5.15,1.53,1.05,2.66,1.71,2.35,1.92,5.06,2.15,,
November,2.43,0.93,1.03,2.01,3.55,2.84,1.43,3.02,3.99,6.82,,
December,0.55,0.46,0.37,4.39,2.36,1.87,3.72,2.01,1.06,1.07,,
Total,22.12,22.67,16.80,20.26,25.30,22.96,28.95,17.40,27.25,25.59,,
Calc annual,22.12,22.67,16.80,20.26,25.30,22.96,28.95,17.40,27.25,25.59,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
