"DOVER, WATERLOO CRESCENT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,267,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.38,2.60,3.40,1.70,2.15,2.06,2.41,2.23,3.87,1.15,2.51,
February,0.75,0.40,2.20,3.60,0.97,3.30,3.37,3.87,1.27,1.00,1.89,
March,1.02,1.10,2.20,1.30,1.41,1.56,0.46,2.66,2.50,0.19,2.36,
April,2.12,1.10,2.80,1.40,2.61,3.41,3.04,1.71,3.05,1.04,1.93,
May,1.53,1.00,0.30,3.20,2.90,1.87,1.43,0.56,2.22,1.30,3.24,
June,0.90,0.20,2.00,0.60,1.91,0.74,2.81,4.43,1.89,1.83,1.26,
July,3.45,0.20,2.40,0.70,3.35,2.62,1.30,5.88,1.02,0.81,3.37,
August,1.86,2.00,2.80,1.30,3.11,1.40,1.41,3.76,1.41,2.04,3.30,
September,2.89,0.80,4.10,1.79,2.95,1.52,0.49,3.05,1.15,0.61,3.31,
October,1.10,0.20,2.20,5.79,3.79,3.15,5.80,1.41,5.48,4.20,1.60,
November,1.50,1.80,1.60,2.33,2.53,4.65,6.54,3.00,6.87,5.22,5.72,
December,3.80,2.10,2.20,2.96,3.18,3.92,0.96,4.76,4.26,6.51,2.57,
Total,24.30,13.50,28.20,26.67,30.86,30.20,30.02,37.32,34.99,25.90,33.06,
Calc annual,24.30,13.50,28.20,26.67,30.86,30.20,30.02,37.32,34.99,25.90,33.06,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
