"HAWKSHEAD ESTHWAITE LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1196,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.87,15.74,9.98,,,,,,,,,
February,8.59,0.43,7.71,,,,,,,,,
March,9.96,10.93,4.65,,,,,,,,,
April,8.13,2.25,2.97,,,,,,,,,
May,9.26,5.46,4.09,,,,,,,,,
June,3.59,0.40,3.10,,,,,,,,,
July,9.55,3.90,7.59,,,,,,,,,
August,4.21,10.48,,,,,,,,,,
September,5.82,2.61,,,,,,,,,,
October,3.79,4.65,,,,,,,,,,
November,5.06,4.65,,,,,,,,,,
December,8.17,12.60,,,,,,,,,,
Total,87.00,74.10,,,,,,,,,,
Calc annual,87.00,74.10,40.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
