BAWTRY COUNCIL SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.22,1.23,3.41,2.43,2.34,
February,,,,,,,1.75,1.50,1.73,,0.70,
March,,,,,,,0.57,1.57,2.17,0.17,2.19,
April,,,,,,,1.43,1.33,0.84,0.44,2.49,
May,,,,,,,1.63,1.82,2.00,,1.39,
June,,,,,,,2.87,2.74,2.72,0.76,1.53,
July,,,,,,1.03,2.51,2.44,0.51,1.88,5.30,
August,,,,,,2.84,2.66,4.03,2.58,,2.86,
September,,,,,,3.10,0.92,3.99,0.28,,3.45,
October,,,,,,2.69,1.82,1.80,4.37,,2.12,
November,,,,,,1.75,2.52,2.03,2.69,,3.13,
December,,,,,,1.92,0.73,2.30,1.45,,1.74,
Total,,,,,,,21.63,26.78,24.75,,29.24,
Calc annual,0.00,0.00,0.00,0.00,0.00,13.33,21.63,26.78,24.75,5.68,29.24,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,NaN,0.00,
