"MAYBOLE, CULZEAN CASTLE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5264,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.64,7.88,4.15,3.84,5.11,3.53,3.91,5.73,9.25,2.47,5.34,
February,4.33,0.59,4.55,4.97,0.64,4.31,3.21,1.65,3.49,2.16,0.25,
March,4.63,5.53,1.47,1.41,1.50,1.63,2.72,3.43,3.03,0.96,2.52,
April,2.04,1.17,2.02,2.69,2.27,3.23,1.81,3.14,1.12,1.91,1.33,
May,4.63,1.92,3.58,1.28,3.92,6.48,2.26,2.32,1.70,2.91,1.83,
June,2.19,0.58,3.17,1.93,2.27,0.55,1.57,4.34,4.13,2.70,2.61,
July,4.52,4.51,2.48,3.86,2.55,2.09,2.93,2.31,2.62,4.15,2.80,
August,3.90,4.76,2.72,6.48,3.82,2.46,3.15,4.13,3.17,5.47,6.16,
September,2.56,1.66,1.78,6.05,6.06,2.41,4.57,5.85,4.97,1.27,3.49,
October,3.18,4.35,1.94,4.81,2.59,3.71,5.01,5.08,6.95,5.63,6.90,
November,2.42,2.37,2.36,4.61,2.77,1.62,3.73,5.26,5.97,5.65,5.37,
December,3.06,6.85,2.85,4.48,4.67,4.18,2.32,0.90,3.58,9.24,4.08,
Total,42.10,42.17,33.07,46.41,38.17,36.20,37.19,44.14,49.98,44.52,42.68,
Calc annual,42.10,42.17,33.07,46.41,38.17,36.20,37.19,44.14,49.98,44.52,42.68,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
