ASHTEAD (PARK LANE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,133/2,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,5.30,2.61,,
February,,,,,,,,,1.64,2.03,,
March,,,,,,,,,1.39,3.54,,
April,,,,,,,,,2.76,1.88,,
May,,,,,,,,,2.49,1.63,,
June,,,,,,,,,2.29,0.50,,
July,,,,,,,,,2.35,2.22,,
August,,,,,,,,,1.61,0.06,,
September,,,,,,,,,1.56,1.49,,
October,,,,,,,,,6.08,2.95,,
November,,,,,,,,,4.64,7.79,,
December,,,,,,,,,1.56,1.41,,
Total,,,,,,,,,33.67,28.11,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.67,28.11,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
