HIGH-WYCOMBE-FLACKWELL-HEATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU889893,Long,-0.717979,Lat,51.595542,Elevation,365,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.41,2.47,2.9,1.67,3.17,2.26,3.29,2.28,4.61,1.12,3.49,1.68,1.6,2.09,1.86,0.82,4.22,4.43,3.28,4.89,2.51,2.79,3.63,4.7,1.78,1.78,2.27,2.24,5.26,1.05,0.7,3.25,1.85,0.87,0.97,,,,,,
February,0.51,0.2,2.76,3.78,0.61,3.24,2.46,3.69,1.95,1.03,0.8,1.71,0.21,2.61,0.13,2.44,2,4.48,0.52,1.18,2.25,2.49,0.81,1.23,1.57,2,2.7,1.29,1,1.32,,5,0.75,1.7,2.31,,,,,,
March,1.83,0.86,2.18,2.81,1.48,0.66,0.38,2.61,1.86,0,1.76,0.14,1.67,3.1,2.22,0.66,1.62,3.31,0.36,1.36,2.58,2.86,1.97,0.47,0.21,0.7,0.9,5.81,0.73,1.5,0.84,3.68,2.52,0.6,2.45,,,,,,
April,3.73,1.01,3.14,2.25,2.94,1.76,3.1,1.36,1.29,0.93,1.81,3.12,2.62,1.07,1.29,3.77,1.44,2.59,0.06,3.01,2.23,1.74,1.34,0.93,1.6,1.17,1.73,1.74,1.43,1.34,1.86,3,1.68,2.2,0.4,,,,,,
May,1.09,1.15,1,2.09,3.87,2.71,1.92,1.18,1.16,2.81,2.5,2.65,4.63,1.31,0.42,0.79,0.48,3.57,2.05,1.52,1.85,1.67,2.95,2.36,0.7,2.95,4.16,1.53,2.72,2.21,1.73,2.38,2.83,1.62,3.68,,,,,,
June,2.68,0.14,1.18,0.48,3.34,0,2.74,3.23,2.95,1.07,0.31,1.51,0.8,2.96,1.03,4.16,4.19,1.49,0.46,1.35,0.53,1.64,0.37,1.48,1.42,2.63,2.93,1.77,2.43,0.73,1.31,1.34,1.14,1.79,3.48,,,,,,
July,5.35,0.23,3.88,2.44,4.81,5.28,2.06,2.5,2.32,1.73,2.17,3.71,1.45,2.12,0.87,0.6,3.34,1.83,1.59,2.92,2.1,5.28,1.64,1.98,1.51,2.02,1.54,1.23,1.07,1.09,4.6,1.25,0.41,3.38,2.42,,,,,,
August,1.41,1.5,3.7,2.09,2.51,3.23,0.98,4.42,2.02,0.93,3.5,5.19,2.4,0.49,2.51,1.6,0.68,1.45,2.52,1.94,0,4.87,2.31,2.19,1.84,1.06,4.33,0.15,2.5,1.14,2.86,3.46,3.23,2.21,3.69,,,,,,
September,1.68,2.59,2,2.07,3.37,3.1,1.6,5.83,0.92,0.67,3.44,2.08,2.54,2.37,1.99,4.35,3.96,3.24,1.5,0.51,1.43,0.19,1.29,1.67,2.6,1.79,3.94,1.34,2.68,0.96,3.09,3.01,3.04,1.96,,,,,,,
October,2.14,1.28,0.74,5.17,3.75,3.1,2.6,2.35,3.76,3.39,1.14,0.81,4.76,1.73,1.67,3.07,1.75,2.24,3.07,3.76,3.08,0.91,3.66,3.26,3.6,3.06,1.47,0.2,2.41,6.36,0.58,1.04,3.42,2.69,,,,,,,
November,1.1,1.56,1.39,1.55,2.6,2,5.7,3.49,3.03,6.89,4.22,3.05,1.86,0.92,1.85,5.02,3.39,1.49,3.14,5.25,6.69,2.71,1.54,1.73,4.31,0.31,5.57,1.36,2.08,2.83,4.95,6.4,3.04,1.31,,,,,,,
December,2.32,1.49,2.33,3.29,4.16,2.46,0.5,3.22,2.47,5.27,2.97,0.84,0.65,0.49,6.91,2.91,2.3,3.32,3.06,1.55,1.45,1.71,2.82,1.45,1.47,2.93,2.47,2.28,3.33,1.6,1.8,1.65,3.28,0.64,,,,,,,
Total,26.25,14.48,27.2,29.69,36.61,29.8,27.33,36.16,28.34,25.84,28.11,26.49,25.19,21.26,22.75,30.19,29.37,33.44,21.61,29.24,26.7,28.86,24.33,23.45,22.61,22.4,34.01,20.94,27.64,22.13,,35.46,27.19,20.97,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 Mar: Trace=zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
