"CLEISH HILLS, ROSCOBIE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5479,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.80,5.50,4.00,2.90,3.78,3.10,5.10,3.10,6.90,1.40,4.50,
February,4.23,0.96,2.70,4.73,1.05,4.50,4.70,2.30,3.30,1.90,1.30,
March,3.00,4.50,2.35,1.10,1.20,2.20,1.90,2.90,3.20,0.60,2.90,
April,2.24,1.00,2.45,3.30,1.90,3.90,2.02,1.70,1.10,1.65,1.60,
May,3.68,2.40,2.38,1.53,5.90,6.05,2.50,2.80,1.75,3.10,1.40,
June,1.80,0.32,2.00,1.60,2.30,0.62,4.70,4.15,5.10,2.30,2.20,
July,2.68,2.76,4.58,2.95,5.30,2.20,4.10,3.00,2.70,2.75,3.10,
August,5.75,6.20,2.50,7.45,5.00,4.10,2.75,9.20,6.70,5.40,6.20,
September,1.90,2.60,2.20,3.80,4.30,3.60,4.90,6.25,4.40,0.90,5.00,
October,1.66,4.40,3.00,3.90,3.80,2.75,4.30,6.20,5.50,4.10,2.50,
November,3.11,2.45,2.72,3.20,3.00,1.35,6.20,3.35,4.55,4.35,5.30,
December,4.40,4.75,2.30,3.40,4.75,2.65,1.20,2.60,3.90,5.30,2.85,
Total,39.25,37.84,33.18,39.86,42.28,37.02,44.37,47.55,49.10,33.75,38.85,
Calc annual,39.25,37.84,33.18,39.86,42.28,37.02,44.37,47.55,49.10,33.75,38.85,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
