CLEISH HILLS (ROSCOBIE RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT090934,Long,-3.465402,Lat,56.124629,Elevation,660,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,2.85,2.85,2.4,4.45,2.06,3.98,4.2,4.8,5.5,4,2.9,3.78,3.1,5.1,3.1,6.9,1.4,4.5,1.9,4.45,2.8,4.13,1.21,4.17,3.73,5.17,4.5,,2.9,3.36,4.65,3.92,2.23,3.15,4.43,6.8,3.9,2.7,4.31,2.25,3.2,3.66,2.25,2.28,4.7,1.59,1.42,4.7
February,,,,1.9,3,4.18,2.54,0.76,5.16,1.94,4.23,0.96,2.7,4.73,1.05,4.5,4.7,2.3,3.3,1.9,1.3,2.8,0.18,3.4,0.31,2.51,3.56,4.66,1.67,4.39,,4.06,1.25,1.92,0.99,5.47,3.06,2.75,4.4,2.75,3.4,2.93,0.54,1.27,3.57,1.51,2.42,3.51,2.6,0.92,2.4
March,,,,4.32,4.35,2.3,3.61,1.45,1.48,2.05,3,4.5,2.35,1.1,1.2,2.2,1.9,2.9,3.2,0.6,2.9,1.2,3,1.9,5.32,1.59,3.26,2.61,1.18,3.33,4.2,2.56,2.33,1.79,0.35,1.54,2.73,4,1.7,1.5,3.1,3.25,3.34,1.79,3.13,2.97,1.16,3.48,3.06,2,1.75
April,,,,2.69,,1.52,3.1,1.65,0.92,3.45,2.24,,2.45,3.3,1.9,3.9,2.02,1.7,1.1,1.65,1.6,2.65,2.4,1.2,4.74,3.98,1.51,1.85,0.37,2.55,3.42,1.99,3.14,1.5,2.13,2.44,0.67,3.57,3,2.5,3.13,2.33,1.58,0.63,1.27,1.48,0.47,1.9,1.72,2.8,2
May,,,,3.21,2.7,2.2,4.92,2.72,3.05,0.9,3.68,2.4,2.38,1.53,5.9,6.05,2.5,2.8,1.75,3.1,1.4,3.6,3.9,2.3,2.14,0.85,1.01,2.68,4.49,1.98,1.15,4.54,3.3,5.2,2.98,5.04,1.34,2.8,1.9,2.5,1.84,2.58,1.03,2.41,5.59,3.08,2.25,2.28,2.75,1.1,3.1
June,,,,2.54,0.92,2.9,3.05,2.43,0.85,2.15,1.8,0.32,2,1.6,2.3,0.62,4.7,4.15,5.1,2.3,2.2,5,1.6,1.7,2.59,3.81,1.34,2.53,5.07,1.6,0.8,1.16,2.29,4.7,3.62,3.87,3.49,5.4,4.9,1,2,2.53,3.48,2.44,3.26,1.83,3.01,2.1,4.98,3.4,1.7
July,,,,0.91,3.81,4.18,5.27,1.92,4.32,1.4,2.68,2.76,4.58,2.95,5.3,2.2,4.1,3,2.7,2.75,3.1,5.7,2.8,5.1,4.46,1.9,3.91,5.07,5.01,5.55,5.34,3.79,2.92,2.73,3.22,3.52,4.15,3.7,4,2.57,6.3,5.41,2.55,1.63,2.93,0.86,5.57,5.1,6.4,4.5,4.3
August,,,,1.37,3.35,3.88,3.22,6.43,2.67,2.75,5.75,6.2,2.5,7.45,5,4.1,2.75,9.2,6.7,5.4,6.2,3.4,1.9,1.3,4.66,3.06,2.89,4.53,1.56,1.48,1.37,4.55,3.15,6.48,4.57,2.23,4.46,0,8.1,4.1,5.14,3.91,4.32,5.8,4.92,0.85,6.1,4.9,3.5,0.9,5.9
September,,,,2.64,1.2,1.92,1.94,2.02,4.93,3,1.9,2.6,2.2,3.8,4.3,3.6,4.9,6.25,4.4,0.9,5,1.65,2.4,1.9,2.85,4.67,4.68,1.81,3.89,2.37,2.59,1.31,3.63,2.72,3.88,5.27,6.15,2.55,4.5,2.05,7,2.38,2.4,1.68,4.68,2.62,3.3,2.2,4.79,1.1,2.7
October,,,,1.87,2.56,4.1,6.45,4.38,4.5,1.58,1.66,4.4,3,3.9,3.8,2.75,4.3,6.2,5.5,4.1,2.5,2,7.4,3.43,4.84,7.45,3.32,3.66,6.55,3.37,4.63,4.65,3.17,4.83,3.84,5.46,0.4,2.36,4.2,5.15,3.5,0.93,2.28,4.67,8.54,2.8,2.6,3.4,3.2,2.7,6.1
November,,,,3.71,5.18,1.87,5.45,5.45,2.05,5.9,3.11,2.45,2.72,3.2,3,1.35,6.2,3.35,4.55,4.35,5.3,6.15,2.3,2.1,1.23,3.85,3.26,1.35,4.08,5.73,4.46,3.64,0.79,1.91,7.99,1.22,6.54,3.7,2.8,3.4,3.32,5.26,2.6,1.65,4.84,1.77,0.6,2,1.6,6.9,3.85
December,,,,3.2,6.8,7,4.6,2.4,3,5.75,4.4,4.75,2.3,3.4,4.75,2.65,1.2,2.6,3.9,5.3,2.85,1.8,6.3,1,4.63,3.3,3.23,2.71,2.85,2.26,2.87,1.67,2.24,1.8,3.67,3.48,2.95,1.7,4,5.3,2.7,3.62,3.2,5.22,4.49,6.07,3.8,5.25,7.3,5.1,4.3
Total,,,,31.21,,38.45,48.6,33.67,36.91,35.07,39.25,,33.18,39.86,42.28,37.02,44.37,47.55,49.1,33.75,38.85,37.85,38.63,28.13,41.9,38.18,36.14,37.19,41.89,39.11,,36.82,31.57,40.23,41.16,41.77,39.09,36.96,50.3,36.72,44.13,39.44,29.57,32.39,50.88,28.09,33.56,40.82,43.49,32.84,42.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914 A+T Deleted Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 A+T Deleted Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 JF+T deleted apportioned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
