"ROTHESAY COTTON MILLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR124,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,5.70,5.00,8.20,6.40,3.40,5.60,10.40,3.90,7.60,6.90,,
February,4.60,3.30,2.70,2.90,3.00,4.20,4.80,2.30,5.90,6.00,,
March,5.60,6.30,3.30,2.30,5.00,2.60,4.20,2.10,7.40,1.60,,
April,2.00,0.20,3.50,4.90,2.20,0.80,1.70,6.90,4.00,2.20,,
May,3.50,1.70,5.70,4.10,1.60,2.50,2.50,3.20,3.20,0.40,,
June,4.70,3.50,3.80,4.00,3.20,1.30,2.50,2.00,1.70,2.20,,
July,2.20,4.10,6.10,0.20,3.20,2.10,3.60,4.20,1.40,4.00,,
August,5.30,10.50,4.30,6.20,1.70,7.40,7.60,4.60,5.50,1.30,,
September,2.50,6.30,2.90,5.80,6.00,1.00,6.10,4.20,2.00,8.20,,
October,5.70,5.20,8.30,4.70,2.60,5.00,4.20,5.80,6.20,1.60,,
November,3.20,6.00,3.30,4.30,5.80,3.80,5.10,1.50,5.50,6.30,,
December,3.20,4.20,7.40,6.90,3.00,5.00,6.00,3.70,6.80,7.00,,
Total,48.20,56.30,59.50,52.70,40.70,41.30,58.70,44.40,57.20,47.70,,
Calc annual,48.20,56.30,59.50,52.70,40.70,41.30,58.70,44.40,57.20,47.70,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
