WARRINGTON CENTRAL STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ608885,Long,-2.590914,Lat,53.391871,Elevation,59,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,2.73,1.56,3.18,1.05,1.64,2.71,1.28,1.09,1.72,2.65,4.64,2.24,2.25,2.34,2.19,1.21,3.51,1.71,2,1.93,2.75,0.91,3.62,3.59,1.58,3.89,2.05,1.92,1.83,3.11,3.12,3.2,3.61,,,,,,,,
February,,,,,,,,,,,0.55,0.09,2.05,2.68,3.49,0.21,1.05,2.75,1.76,1.16,3.63,1.28,1.37,1.94,3.06,1.49,2.38,1.43,1.93,1.1,2.03,2.32,0.71,0.92,1.52,2.56,3.9,0.89,2.89,1.02,2.41,0.64,3.15,,,,,,,,
March,,,,,,,,,,,1.72,1.29,0.84,0.52,1.97,2.72,3.37,2.25,0.53,1.81,0.71,2.01,1.5,3.39,1.61,2.71,2.31,2.06,1.78,2.29,0.57,0.72,4.25,3.06,2.86,1.26,1.46,2.22,1.11,5.75,3.22,2.23,2.48,,,,,,,,
April,,,,,,,,,,,1.32,1.86,1.15,0.2,1.26,1.73,1.36,1.78,1.79,2.4,1.01,1.73,2.23,1.58,1.55,2.1,1.19,1.05,2.63,2.61,2.46,1.96,0.46,3.66,1.22,1.52,2.59,1.4,1.48,1.54,4.55,0.92,2.42,,,,,,,,
May,,,,,,,,,,,1.69,2.28,3.31,1.51,1.64,0.4,0.28,1.85,3.78,2.47,1.77,0.9,3.45,3.62,1.96,0.57,2.3,2.8,2.71,1.13,2.19,0.63,1.77,2.08,1.57,1.29,2.28,3.28,2.95,1.37,4.24,1.99,1.06,,,,,,,,
June,,,,,,,,,,,3.11,2.29,3.58,1.8,1.95,1.59,2.81,3.12,2.22,2.01,2.45,1.63,1.45,1.81,1.37,2.58,1.89,4.72,1.43,2.35,3.23,2.06,3.13,2.3,1.85,0.79,2.92,2.36,1.56,1.53,3.5,0.37,2.17,,,,,,,,
July,,,,,,,,,,3.5,2.06,3.14,2.79,2.59,2.71,4,2.65,1.15,0.34,1.61,1.6,2.06,2.04,3.58,1.38,1.71,0.88,1.36,3.45,2.59,4.61,0.4,3.02,0.79,3.94,2.83,2.46,1.16,4.36,1.33,7.33,0.87,3.86,,,,,,,,
August,,,,,,,,,,4.67,3.43,4.89,3.67,2.24,4.43,3.43,2.45,2.73,4.05,1.09,5.87,2.36,3.14,3.41,3.71,2.77,2.64,2.92,2.28,3.81,4.23,2.82,5.72,2.09,2.4,3.9,1.87,6.42,2.03,3.16,1.78,4.1,2.73,,,,,,,,
September,,,,,,,,,,3.02,1.19,2.91,4,2.65,0.92,1.97,5.58,4,0.72,4.11,0.92,0.74,0.99,4.28,1.73,1.7,2.13,0.88,3.34,2.07,0.23,4.06,1.57,1.33,2.1,0.18,2.37,1.38,7.64,1.63,3.18,1.04,2.82,,,,,,,,
October,,,,,,,,,,2.29,1.65,3.5,4.69,2.65,3.09,3.83,4.14,2,3.62,3.18,4.09,3.57,3.63,5.07,1.65,3.5,3.97,2.77,1.62,4.8,3.01,2.65,2.78,2.7,1.63,1.72,3.44,6.04,2.58,2.39,1.9,1.94,0.22,,,,,,,,
November,,,,,,,,,,2.13,5.4,2.68,1.93,1.44,1.68,2.85,1.17,4.13,1.66,1.25,2.2,3.31,1.33,3.28,2.05,2.72,2.15,1.76,2.9,0.84,4.68,2.36,2.3,2.39,2.92,2.05,2.66,3.52,1.37,2.01,1.08,2.21,1.49,,,,,,,,
December,,,,,,,,,,2.27,0.12,4.64,1.76,3.12,2.66,2.35,3.98,2.87,1.84,2.75,3.64,3.32,2.56,1.77,2.14,0.22,3.26,1.6,2.17,6.24,2.77,4.8,2.65,2.21,4.04,3.96,1.85,1.35,5.71,5.79,2.05,3.82,3.84,,,,,,,,
Total,,,,,,,,,,,24.97,31.13,32.95,22.45,27.44,27.79,30.12,29.72,24.03,26.49,32.53,25.15,25.94,36.07,24.4,23.28,28.61,25.06,28.24,31.76,32.76,25.69,31.98,27.12,27.63,25.95,29.85,31.94,35.51,30.63,38.36,23.33,29.85,,,,,,,,
