"WREXHAM, PLAS POWER COLLIERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1988,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.73,1.86,,2.17,3.19,3.43,,,,
February,,,3.38,5.56,,4.85,2.12,1.88,,,,
March,,,2.06,1.23,,0.84,0.64,3.92,,,,
April,,,2.53,2.33,,2.26,1.11,2.95,,,,
May,,,0.40,3.31,,1.78,3.49,1.46,,,,
June,,,1.68,0.25,,0.03,1.51,5.17,,,,
July,,,3.42,3.25,,2.30,3.39,2.86,,,,
August,,,2.23,2.82,,2.99,2.49,5.21,,,,
September,,,2.64,2.58,,3.74,2.64,3.72,,,,
October,,,0.80,4.79,,4.43,2.93,4.34,,,,
November,,,1.13,2.77,,3.82,5.64,4.77,,,,
December,,,4.31,3.04,,3.34,0.61,1.81,,,,
Total,,,28.31,33.79,,32.55,29.76,41.52,,,,
Calc annual,0.00,0.00,28.31,33.79,0.00,32.55,29.76,41.52,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,NaN,0.00,0.00,0.00,NaN,NaN,NaN,
