"ABERDEEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2253,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,3.70,,,,,,,,,
February,,,1.08,,,,,,,,,
March,,,0.77,,,,,,,,,
April,,,0.08,,,,,,,,,
May,,,0.68,,,,,,,,,
June,,,1.45,,,,,,,,,
July,,,2.35,,,,,,,,,
August,,,1.84,,,,,,,,,
September,,,3.02,,,,,,,,,
October,,,3.57,,,,,,,,,
November,,,6.10,,,,,,,,,
December,,,0.75,,,,,,,,,
Total,,,25.39,,,,,,,,,
Calc annual,0.00,0.00,25.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
