"STOCKEN HALL, OAKHAM",,,,,,,,,,,,
Grid ref,SK957181,Long,-0.583543,Lat,52.752051,,,,,,,
Station no,RR6359,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,3.47,1.07,0.94,2.12,1.83,0.87,,,,,,
February,4.44,1.43,1.51,0.97,3.82,0.78,,,,,,
March,0.70,1.98,1.50,3.02,1.88,2.36,,,,,,
April,0.91,1.97,1.57,1.18,2.19,2.27,,,,,,
May,1.87,1.48,2.86,3.68,1.33,0.81,,,,,,
June,2.27,1.14,2.67,1.85,1.05,2.62,,,,,,
July,1.19,4.36,1.69,2.05,3.58,3.23,,,,,,
August,5.25,2.10,3.62,4.79,1.22,3.04,,,,,,
September,0.57,0.95,1.87,3.50,2.58,2.88,,,,,,
October,1.94,2.10,2.61,7.21,1.06,1.79,,,,,,
November,2.33,1.33,1.87,1.94,1.20,2.67,,,,,,
December,4.84,5.09,1.98,0.84,1.78,0.74,,,,,,
Total,29.78,25.00,24.69,33.15,23.52,24.06,,,,,,
Calc annual,29.78,25.00,24.69,33.15,23.52,24.06,0.00,0.00,0.00,0.00,,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,,
