"RATAGAN, GLEN SHIEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5787,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,11.98,16.25,16.97,2.42,15.66,
February,,,,,,,5.54,3.71,10.99,1.84,1.15,
March,,,,,,,10.73,7.40,6.46,2.37,4.88,
April,,,,,,,4.34,13.55,4.07,4.29,2.91,
May,,,,,,,3.55,3.29,1.26,4.74,5.30,
June,,,,,,,3.03,6.10,6.05,5.02,5.52,
July,,,,,,,6.69,4.02,12.18,5.23,2.36,
August,,,,,,,7.07,6.14,4.42,7.69,10.61,
September,,,,,,,6.75,9.41,7.11,8.14,4.88,
October,,,,,,,9.07,10.05,10.90,16.64,12.09,
November,,,,,,,10.33,8.78,11.17,9.50,10.96,
December,,,,,,,10.94,0.49,10.29,14.79,9.65,
Total,,,,,,,90.02,89.19,101.87,82.67,85.97,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,90.02,89.19,101.87,82.67,85.97,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
