CHATTERIS-CEMETERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL396864,Long,0.053131,Lat,52.457715,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1217/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,2.61,1.14,,1.96,3.19,1.26,1.87,1.06,1.66,3.25,1.04,1.24,2.38,1.57,1.06,0.91,1.69,3.56,1.03,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,0.38,1.34,,0.76,0.42,0.76,1.58,1.58,1.65,0.63,0.72,3.17,2.43,0.49,1.44,1.85,2.02,0.66,2.17,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,1.21,1.79,,1.1,0.63,0.14,0.57,0.98,4.62,0.48,0.89,0.5,2.83,2.44,,2.5,1.46,0.34,1.6,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,1.85,0.91,,0.63,0.72,1.38,0.76,1.3,1.71,1.07,1.32,1.71,2.37,1.51,1.58,0.2,,1.07,0.26,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,0.62,1.16,1.93,2.31,1.6,0.71,1.56,1.47,0.53,3.89,2.99,3.26,3.16,1.92,1.9,2.5,2.22,0.77,1.19,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,1.7,0.32,1.52,0.67,1.76,1,1.99,2.9,3.47,1.89,0.68,1.56,1.48,1.04,3.47,2.08,2.56,2.56,1.8,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,1.86,2.99,1.62,2.63,0.93,1.95,1.35,2.31,1.24,1.52,3.92,3.88,0.63,0.46,2.42,2.51,0.2,2.97,2.58,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,2.59,0.15,3.59,2.2,1.65,2.09,2.05,3.26,0.51,2.56,1.15,2.03,2.98,3.35,2.76,4.47,0.74,4.47,1.77,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,1.25,0.52,0.86,1.04,1.5,2.57,1.87,3,1.16,2.2,0.33,2.75,1.83,1.98,0.68,1.85,1.1,1.2,4.45,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,1.69,3.6,1.45,1.12,2.08,1.02,2.09,2.23,0.99,0.48,2.87,3.69,0.4,0.96,2.2,2.32,1.67,1.79,1.38,1.34,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
