"CARDIFF W.W. ( NANT-Y-GOU-GARN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4151/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.82,7.37,6.45,5.54,6.52,9.61,11.13,9.26,17.66,2.95,11.91,
February,4.42,0.14,9.07,13.08,0.69,12.00,7.30,6.38,11.68,1.83,0.60,
March,7.97,6.09,4.62,1.92,2.40,1.46,2.18,7.73,6.13,1.57,4.27,
April,10.78,0.99,4.15,4.50,5.76,5.88,3.79,2.82,2.12,0.95,5.05,
May,4.91,1.85,2.19,3.75,4.93,8.25,4.57,3.81,0.95,6.34,3.27,
June,5.94,0.52,3.02,1.40,3.48,0.00,4.19,7.07,7.80,5.26,3.49,
July,7.26,5.08,7.87,5.46,6.76,3.84,4.70,7.98,5.60,6.34,8.25,
August,2.72,8.23,5.53,5.89,9.42,6.64,8.85,13.68,7.55,6.58,9.23,
September,6.01,4.32,6.34,5.28,10.94,5.35,3.92,10.10,2.51,2.51,8.47,
October,5.78,1.91,2.59,10.48,9.72,10.21,6.49,10.34,15.87,10.87,10.39,
November,1.95,4.54,2.90,5.34,5.65,4.09,12.13,8.53,15.65,19.20,10.23,
December,8.68,7.63,9.26,5.59,11.90,7.09,0.81,4.33,7.37,19.45,7.99,
Total,78.24,48.67,63.99,68.23,78.17,74.42,70.06,92.03,100.89,83.85,83.15,
Calc annual,78.24,48.67,63.99,68.23,78.17,74.42,70.06,92.03,100.89,83.85,83.15,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
