HAYFIELD-TUNSTEAD-CLOUGH-OLD-SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK057868,Long,-1.9157816,Lat,53.378024,Elevation,960,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2463/6/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,2.91,2.73,3.33,2.22,5.05,1.37,2.47,1.56,3.02,1.49,2.9,2.68,2.69,5.18,3.5,2.25,2.6,4.6,4.34,4.88,4.12,4.49,2.36,3.38,4.02,3.19,8.3,2.13,4.56,6.22,,2.3,3.16,2.64,,,,,
February,,,1.62,2.93,4.46,2.06,3.13,1.7,3.28,2.55,3.34,3.3,1.16,1.09,2.41,4.51,6.16,1.16,3.62,1.42,4.96,0.57,5.08,4.71,1.07,6.1,3.26,2.19,4.75,0.09,0.86,5.3,0.35,4.07,0.28,4.9,,,,,
March,,,2.76,4.51,2.37,3.72,2.78,2.89,3.21,2.79,0.66,1.97,3.84,4.52,4.17,1.7,2.18,3.1,1.96,6.28,2.23,2.4,1.83,2,0.82,2.35,1.59,5.31,2.31,0.94,3.2,0.28,2.56,2.87,3.72,1.47,,,,,
April,,,2.44,2.46,1.97,2.73,2.11,2.16,2.89,2.47,4.29,2.65,1.08,3.48,1.51,1.4,2.8,2.09,2.2,2.21,5.15,1.89,3.15,3.25,1.96,2.05,2.26,4.16,1.45,1.57,3.32,4.92,2.41,1.53,2.86,,,,,,
May,,,3.77,2.4,2.65,1.01,4.81,3.88,3.02,2.3,2.66,1.35,2.86,2.67,2.85,1.45,2.53,1.87,3.59,1.75,4.93,1.73,0.87,3.86,5.43,3.85,3.34,1.31,1.08,2.76,2.49,2.51,4.73,,2.28,,,,,,
June,,,2.12,1.36,1.18,2.56,1.83,5.57,1.77,3.28,3.58,3.26,4.54,2.15,3.56,2.08,4.61,2.31,2.07,2.44,3.41,0.3,2.4,1.63,1.63,0.27,2.69,5.89,5.5,,,4.43,0.93,2.21,2.1,,,,,,
July,,,2.53,3.39,2.16,2.21,2.08,2.92,3.85,4.95,5.24,0.38,5.11,1.65,4.67,4.18,2.88,1.68,4.82,3.2,5.55,1.07,4.8,4.63,4.13,2.47,2.94,2.66,1.85,3.35,7.05,5.02,4.55,2.32,3.86,,,,,,
August,,,4.04,4.51,4.73,4.57,3.53,4.34,2.73,3.02,4.98,2.51,7.78,2.35,4.4,4.43,2.75,5.62,4.2,4.1,2.21,4.18,6.11,4.95,6.91,3.45,4.21,5.63,5.85,3.95,5.84,6.75,1.36,,2.5,,,,,,
September,,,1.28,5.07,1.54,2.56,1.69,0.66,3.05,3,0.69,2.72,2.46,1.62,3.14,0.82,2.87,1.88,9.55,2.42,2.2,1.1,3.87,4.81,5.04,4.5,3.14,8.05,0.7,,4.4,5.5,3.74,,3.16,,,,,,
October,,,4.93,8.2,1.18,3.41,6.03,5.44,1.08,4.94,2.25,2.54,3.04,3.06,3.2,2.21,5.31,4.75,2.53,4.07,2.3,2.06,1.46,3.58,5.5,5.87,4.16,3.44,5.7,5.24,5.96,1.69,7.88,5.54,5.2,,,,,,
November,,,2.29,3.59,2.96,5.05,3.86,2.9,2.76,1.41,4.57,4.1,2.32,3.12,4.68,3.49,4.02,3.73,2.18,2.94,1.06,2.35,2.76,4.81,2.59,4.6,4.94,4.9,5.98,7.54,4.5,5.19,2.8,2.21,2.67,,,,,,
December,,,3.17,2.19,2.12,0.65,3.31,2.62,2.68,7.65,5.88,6.08,4.22,2.75,6.65,8.22,3.65,2.97,6.85,7.1,3.31,5.4,3.96,4.37,3.35,3.32,2.45,1.37,2.6,7.16,3.99,1.88,1.46,0.58,5.59,,,,,,
Total,,,33.86,43.34,30.65,32.75,40.21,36.45,32.79,39.92,41.16,32.35,41.31,31.14,43.93,39.67,43.26,33.41,46.17,42.53,41.65,27.93,40.41,47.09,40.79,42.21,39,48.1,46.07,,,49.69,,,37.38,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is 350 yards WSW of new site to fit the move noted on the 1930s record. Altitudes match. Note completely different Station Nos for the sites before and after the move.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
