"HAYFIELD, TUNSTEAD CLOUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.34,4.88,4.12,4.49,2.36,3.38,4.02,3.19,8.30,2.13,4.56,
February,4.96,0.57,5.08,4.71,1.07,6.10,3.26,2.19,4.75,0.09,0.86,
March,2.23,2.40,1.83,2.00,0.82,2.35,1.59,5.31,2.31,0.94,3.20,
April,5.15,1.89,3.15,3.25,1.96,2.05,2.26,4.16,1.45,1.57,3.32,
May,4.93,1.73,0.87,3.86,5.43,3.85,3.34,1.31,1.08,2.76,2.49,
June,3.41,0.30,2.40,1.63,1.63,0.27,2.69,5.89,5.50,,2.60,
July,5.55,1.07,4.80,4.63,4.13,2.47,2.94,2.66,1.85,3.35,7.05,
August,2.21,4.18,6.11,4.95,6.91,3.45,4.21,5.63,5.85,3.95,5.84,
September,2.20,1.10,3.87,4.81,5.04,4.50,3.14,8.05,0.70,1.75,4.40,
October,2.30,2.06,1.46,3.58,5.50,5.87,4.16,3.44,5.70,5.24,5.96,
November,1.06,2.35,2.76,4.81,2.59,4.60,4.94,4.90,5.98,7.54,4.50,
December,3.31,5.40,3.96,4.37,3.35,3.32,2.45,1.37,2.60,7.16,3.99,
Total,41.65,27.93,40.41,47.09,40.79,42.21,39.00,48.10,46.07,,48.77,
Calc annual,41.65,27.93,40.41,47.09,40.79,42.21,39.00,48.10,46.07,36.48,48.77,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,0.00,
