"BARNSLEY (BURNTWOOD HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3174,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.17,1.50,2.95,1.55,1.19,2.60,3.49,2.42,4.98,2.68,,
February,2.69,0.58,3.24,0.54,2.39,2.71,2.76,0.93,0.93,3.83,,
March,0.32,1.49,2.80,1.82,0.90,1.84,3.13,0.25,2.26,1.81,,
April,4.22,2.00,1.23,2.18,3.34,1.10,3.13,0.03,1.34,2.14,,
May,3.24,6.76,2.87,0.84,0.61,0.97,3.18,2.75,2.29,0.64,,
June,5.84,0.60,1.03,2.00,2.35,3.68,1.75,1.47,1.79,0.68,,
July,4.29,2.51,2.41,1.38,0.61,3.67,2.75,3.02,5.59,3.29,,
August,4.54,1.90,0.40,1.50,2.17,1.45,0.12,3.60,1.59,0.41,,
September,4.45,1.47,2.53,1.99,4.77,2.87,1.51,2.42,2.37,1.15,,
October,0.73,3.13,4.17,1.62,3.80,2.25,3.15,3.33,2.55,3.10,,
November,3.40,1.20,2.10,2.48,5.32,3.01,1.93,2.62,3.65,4.86,,
December,0.80,0.89,0.58,4.07,2.92,1.38,2.45,2.79,1.86,2.18,,
Total,36.69,24.03,26.31,21.97,30.37,27.53,29.35,25.63,31.20,26.77,,
Calc annual,36.69,24.03,26.31,21.97,30.37,27.53,29.35,25.63,31.20,26.77,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
