"FRITTON WARREN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1384,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,1.75,4.80,1.73,2.19,1.33,2.46,1.67,3.30,1.77,1.82,
February,0.67,0.33,2.23,3.87,1.82,2.11,2.30,2.29,1.30,0.69,1.25,
March,1.08,1.05,2.00,1.52,0.57,1.94,0.33,2.02,1.37,0.05,1.24,
April,3.20,1.20,2.93,0.77,2.41,2.40,2.48,1.65,1.72,1.26,1.80,
May,1.30,1.00,-999.00,2.00,4.88,2.12,1.48,0.65,1.54,0.93,2.93,
June,2.00,0.45,1.95,0.90,1.69,0.85,2.56,4.55,1.88,0.50,0.68,
July,3.18,0.68,4.09,1.93,3.16,1.82,1.93,1.84,2.05,3.34,3.53,
August,2.13,1.62,1.52,2.12,2.46,3.44,1.76,2.92,2.10,1.29,2.44,
September,2.18,1.65,2.89,1.47,2.77,3.27,0.85,5.34,1.77,0.23,6.97,
October,0.37,1.11,1.42,3.27,4.66,1.89,3.07,2.33,2.25,2.92,1.18,
November,0.70,2.54,1.96,2.97,1.66,5.60,3.08,4.74,3.13,3.56,3.90,
December,3.49,2.08,2.12,3.97,2.86,2.68,0.84,2.73,3.43,4.43,2.19,
Total,22.66,15.46,28.48,26.52,31.13,29.45,23.14,32.73,25.84,20.97,29.93,
Calc annual,22.66,15.46,27.91,26.52,31.13,29.45,23.14,32.73,25.84,20.97,29.93,
Difference,0.00,0.00,0.57,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
