LOCH NESS (ABERCHALDER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH551199,Long,-4.403178,Lat,57.247428,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,1.7,3.28,3.34,4.34,1.5,2.92,6.08,3.29,2.68,5.61,2.49,4.05,3.28,3.2,1.96,1.86,1.14,4.56,3.14,5.47,2.58,3,2.38,5.15,5.89,2.35,,,,,,,,
February,,,,,,,,2.46,4.59,1.63,0.76,3.38,1.81,6.35,2.05,2.65,2.61,2.49,3.25,2.05,5.3,3.79,3.66,4.68,2.73,2.62,4.22,2.04,4.26,0.85,5.34,1.26,4.5,,,,,,,,
March,,,,,,,,2.47,2.25,2.3,,2.85,2.68,6.75,1.05,4.71,4.03,3.13,7.18,1.7,1.61,2.48,2.3,4.63,3.5,2.57,1.66,2.19,0.83,2.23,3.92,4.54,2.3,,,,,,,,
April,,,,,,,,1.5,1.96,3.52,2.97,2.95,1.62,1.49,4.68,1.42,2.61,1.91,1.76,1.69,5.96,1.94,1.56,2.44,1.78,3.66,2.82,1.85,1.32,4.18,2.49,0.92,3.76,,,,,,,,
May,,,,,,,,2.06,2.86,1.65,1.25,0.93,3.54,2.5,3.05,2.31,3.74,2.31,1.5,2.25,2.15,1.34,1.43,2.14,4.24,1.3,3.95,1.6,3.15,0.61,1.52,2.87,4.25,,,,,,,,
June,,,,,,,,3.24,1.49,0.92,1.45,3.28,2.59,1.84,1.92,0.84,0.95,3.69,1.72,1.08,2.71,3.73,3.19,3.03,1.71,0.39,5.54,2.8,1.84,3.26,0.56,0.88,2,,,,,,,,
July,,,,,,,,2.36,2.03,3.19,5.46,2.38,2.13,3.67,0.88,1.94,1.84,1.69,2.72,3.5,4.2,1.08,2.72,1.29,2.46,3.78,3.39,1.7,3.99,1.3,2.66,1.61,3.39,,,,,,,,
August,,,,,,,,3.31,2.73,0.96,3.11,3.03,2.83,2.68,4.62,3.52,3.47,3.27,3.7,2.58,2.67,1.86,4.79,2.16,2.4,3.21,2.52,4.37,2.36,2.73,3.57,2.3,2.85,,,,,,,,
September,,,,,,,,2.53,2.76,5.11,2.08,1.26,1.38,3.91,2.51,1.97,1.55,1.02,6.6,2.4,0.63,2.65,1.39,2.11,1.38,3.98,1.81,3.38,4.88,2.71,3.4,2.28,1.39,,,,,,,,
October,,,,,,,,1.88,3.13,2.47,3.41,2.62,2.4,6.16,1.46,3.45,6.99,3.27,0.8,6.2,1.01,2.41,3.23,1.66,1.14,1.27,5.43,5.03,4.61,1.79,1.16,3.17,2.79,,,,,,,,
November,,,,,,,,1.94,2.98,4.85,2.71,2.28,0.68,3.21,2.28,4.87,4.21,3.75,2.4,2.1,6,6.09,3.37,4.18,5.27,3.18,4.71,4.16,3.97,5.69,3.88,1.32,,,,,,,,,
December,,,,,,,,5.12,7.67,2.72,6.45,5.66,4.52,1.35,3.99,2.52,2.46,2.06,3,2.6,2.25,3.29,7.86,4.97,6.7,4.58,3.69,2.22,2.94,3.51,1.74,4.66,,,,,,,,,
Total,,,,,,,,30.57,37.73,32.66,,32.12,29.1,45.99,31.78,32.88,40.07,31.08,38.68,31.43,37.69,32.62,37.36,34.43,37.87,33.68,45.21,33.92,37.15,31.24,35.39,31.7,,,,,,,,,
