"MILNROW BUTTERWORTH HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2857,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.31,7.50,3.80,4.56,3.76,3.80,5.64,4.86,12.30,2.40,6.95,
February,4.69,0.45,5.21,7.29,1.44,7.48,3.89,1.85,6.12,0.92,0.85,
March,3.96,3.94,3.59,2.64,1.74,1.89,2.26,5.94,3.40,1.37,3.51,
April,5.78,1.79,3.28,3.91,2.25,3.08,2.59,3.77,1.06,1.54,3.62,
May,6.62,2.94,1.43,4.52,6.04,5.34,4.60,1.82,1.39,3.72,1.98,
June,2.82,0.25,2.81,1.26,3.07,0.11,2.85,4.55,6.84,1.54,2.53,
July,9.97,2.21,5.42,5.11,4.13,1.86,3.65,3.66,2.02,3.37,6.73,
August,2.94,6.75,5.47,6.08,6.38,3.80,5.21,8.25,5.75,6.09,7.33,
September,3.44,1.44,3.64,4.69,4.92,3.81,3.68,5.95,0.76,2.50,4.36,
October,1.67,4.20,1.07,6.20,6.46,5.87,4.13,4.51,5.12,5.95,6.38,
November,2.01,2.80,3.61,7.75,2.69,3.47,6.13,4.91,7.79,8.98,5.97,
December,4.20,7.59,6.29,4.82,6.23,4.02,2.63,1.38,3.48,7.75,3.97,
Total,53.41,41.86,45.62,58.83,49.11,44.53,47.26,51.45,56.03,46.13,54.18,
Calc annual,53.41,41.86,45.62,58.83,49.11,44.53,47.26,51.45,56.03,46.13,54.18,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
