"BARNETBY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.37,2.37,2.38,,,,,,,,,
February,1.66,0.18,2.69,,,,,,,,,
March,2.48,0.80,1.75,,,,,,,,,
April,3.65,1.05,1.65,,,,,,,,,
May,2.96,1.78,0.73,,,,,,,,,
June,1.45,0.09,1.30,,,,,,,,,
July,4.27,0.40,4.18,,,,,,,,,
August,1.36,2.49,2.41,,,,,,,,,
September,1.85,0.90,2.09,,,,,,,,,
October,1.17,1.33,1.61,,,,,,,,,
November,0.66,1.88,1.04,,,,,,,,,
December,2.23,1.94,2.57,,,,,,,,,
Total,26.11,15.21,24.40,,,,,,,,,
Calc annual,26.11,15.21,24.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
