"FETLAR, THE MANSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR5,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.04,3.97,2.95,2.53,2.62,4.23,4.88,1.12,2.29,3.63,,
February,2.79,3.78,4.51,2.76,2.54,2.70,3.09,1.14,2.63,1.82,,
March,2.69,2.36,3.32,4.13,4.26,2.46,3.40,4.08,0.86,3.03,,
April,7.16,2.90,3.33,2.48,1.09,2.50,1.47,2.50,1.59,3.20,,
May,2.24,2.41,3.68,2.33,2.49,0.91,4.82,1.41,0.96,0.45,,
June,1.21,2.36,1.29,1.33,0.75,0.93,2.34,1.61,2.42,2.30,,
July,1.09,1.68,2.37,0.40,2.10,1.59,1.81,0.97,2.99,1.48,,
August,2.86,3.88,4.64,1.00,1.12,1.46,0.36,2.32,3.67,3.25,,
September,1.52,2.85,1.97,1.47,1.73,1.06,1.12,5.11,3.52,4.61,,
October,1.62,1.50,4.18,3.67,2.00,1.21,3.78,6.96,2.35,2.53,,
November,6.28,5.26,4.32,4.83,4.28,3.25,3.55,3.85,3.24,3.74,,
December,4.85,5.44,4.81,4.03,7.02,4.43,4.14,3.01,3.23,3.98,,
Total,39.35,38.39,41.37,30.96,32.00,26.73,34.76,34.08,29.75,34.02,,
Calc annual,39.35,38.39,41.37,30.96,32.00,26.73,34.76,34.08,29.75,34.02,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
