PRESTWICH SEWAGE WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD800033,Long,-2.303157,Lat,53.525978,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.66,4.71,3.86,3.44,3.18,2.72,4.67,4.67,8.75,1.96,4.52,4.75,4.29,2.4,3.01,1.76,4.12,3.24,4.51,5.24,1.62,1.08,3.44,5.11,4.13,3.61,4.91,3.38,9.08,2.49,2.35,4.76,5.31,2.39,3.84,2.55,5.32,3.52,3.85,3.14,5.05
February,,,,,,,,,,,3.5,0.61,3.19,5.34,1.11,6.62,4.05,1.62,5.55,1.31,0.33,4.63,0.1,3.21,0.4,3.95,1.92,5.84,1.54,4.46,2.18,2.93,2.3,2.5,2.18,4.31,5.65,0.67,2.5,2.31,4.69,2.21,1.41,2.18,2.63,2.17,1.1,2.46,6.08,0.59,2.31
March,,,,,,,,,,,3.15,1.89,2.45,2.28,1.47,1.73,1.97,4.52,2.66,1.25,2.7,0.22,2.54,2.95,2.53,1.42,1.92,1.52,1.05,1.52,3.36,2.95,3.66,0.94,0.64,1.37,0.87,5.65,1.35,2.15,1.79,5.45,3.12,2.27,2.58,2.02,1.47,3.7,2.5,1.79,0.96
April,,,,,,,,,,,4.34,0.97,2.62,2.77,2.14,2.81,1.67,2.57,0.93,1.2,2.03,3.38,3.04,1.46,2.07,2.74,1.3,2.56,0.48,2.86,2.09,1.14,1.87,1.95,2.88,2.78,1.12,2.89,1.79,3.17,3.5,2.79,4.36,3.46,0.81,2.43,3.31,0.76,1.51,2.96,2.26
May,,,,,,,,,,,6.43,2.11,1.71,3.7,5.81,5.88,4.28,1.78,1.55,2.88,2.3,2.75,4.55,1.63,2.5,1.07,0.8,2.42,3.54,1.63,1.36,2.11,3.28,2.4,3.93,3.45,1.41,2.23,1.54,5.03,1.82,2.61,2.84,2.6,3.29,3.17,1.58,1.5,3.9,1.24,1.83
June,,,,,,,,,,,2.43,0.15,2.45,0.82,2.49,0.25,2.21,4.55,6.03,1.1,1.64,5.04,0.85,2.14,2,3.52,3.22,1.77,3.71,3.06,0.96,0.41,1.52,3.42,2.62,6.02,3.54,2.67,5.3,0.75,3.11,0.86,3.66,3.07,3.83,3.28,2.9,2.04,4.76,2.6,2.33
July,,,,,,,,,,,6.76,1.07,5.08,4.56,3.95,2.58,2.7,4.73,1.83,3.2,5.9,5.89,4.74,3,1.96,1.61,3.68,2.22,3.61,6.16,4.67,2.15,4.6,2.63,3.62,2.71,4.71,3.15,2.34,1.82,4,3.81,2.54,5.78,5.52,1.05,7.13,5.79,4.93,3.7,6.64
August,,,,,,,,,,,2.77,4.28,4.58,4.57,6.58,4.24,4.74,7.32,5.15,4.8,5.62,6.07,1.32,1.58,3.2,1.77,2.26,2.11,3.45,2.23,1.7,6.45,4.03,6.03,3.35,1.42,4.99,0.36,4.63,6.09,6.83,5.57,3.92,4.44,5.36,1.09,10.79,4.75,6.82,0.42,5.38
September,,,,,,,,,,,2.79,0.58,3.46,3.97,3.53,4.61,3.39,6.23,0.72,1.93,3.11,3.2,4.29,1.68,3.07,6.75,5.42,1.29,2.34,0.95,4.08,0.85,2.18,5.07,6.12,2.9,6.76,2.75,2.38,0.67,6.88,3.54,4.62,3.68,4.44,2.8,3.29,6.84,5.72,0.29,3.08
October,,,,,,,,,,,1.36,1.4,0.47,5.28,4.91,6.62,3.65,3.37,4.74,5.47,4.89,2.06,7.78,4.95,4.61,6.93,4.17,1.96,8.43,1.63,3.61,4.75,6.99,3.45,4.74,6.7,0.89,0.72,2.5,4.1,2.75,1.31,5.15,1.92,6.86,2.05,2.92,5.05,3.41,4.19,4.9
