ARDFERN (CRAIGNISH CASTLE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5409/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.24,6.70,5.48,7.69,4.17,7.49,4.90,,,,,
February,4.80,2.66,5.25,2.21,7.88,4.56,0.00,,,,,
March,2.88,3.46,2.73,1.81,4.28,2.58,3.02,,,,,
April,2.51,1.83,4.86,3.52,2.93,3.30,6.22,,,,,
May,1.66,3.63,3.94,4.33,3.85,1.00,4.17,,,,,
June,2.10,3.53,5.03,4.28,4.05,4.32,5.66,,,,,
July,3.22,5.70,2.50,3.77,3.94,6.26,7.54,,,,,
August,5.62,6.45,7.66,4.62,1.50,3.56,100.00,,,,,
September,3.04,7.82,5.49,5.83,-999.00,8.30,100.00,,,,,
October,5.55,9.29,11.74,7.00,-999.00,0.20,100.00,,,,,
November,6.33,2.19,4.36,8.20,-999.00,5.51,100.00,,,,,
December,3.98,8.32,4.90,6.76,-999.00,6.54,100.00,,,,,
Total,41.93,61.58,63.94,60.02,100.00,53.62,100.00,,,,,
Calc annual,41.93,61.58,63.94,60.02,32.60,53.62,531.51,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,67.40,-0.00,-431.51,NaN,NaN,NaN,,
