Rainfall at,BARDEN RESERVOIR
,
Station no,3334,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,3.70,5.67,5.50,6.78,4.15,4.84,4.59,9.07,2.44,3.58,
February,4.02,2.24,3.80,2.58,6.05,5.91,5.37,3.47,3.30,7.93,
March,4.18,3.19,1.54,0.70,2.40,1.25,7.05,2.24,1.72,1.92,
April,2.25,1.68,2.81,3.56,3.44,2.07,4.56,2.88,3.48,4.52,
May,1.81,3.37,3.38,2.12,4.49,2.20,3.83,1.38,3.04,2.22,
June,0.56,1.07,4.34,4.00,4.31,3.08,3.24,3.87,0.74,3.52,
July,2.13,3.95,2.76,3.46,2.93,4.46,2.99,1.08,3.08,4.05,
August,6.45,3.94,5.96,2.62,3.22,8.81,0.61,4.72,3.38,6.69,
September,0.94,2.96,4.72,6.93,3.44,6.79,2.63,3.07,0.83,6.71,
October,6.65,5.44,3.47,4.43,7.41,2.05,1.39,3.04,5.37,3.21,
November,3.06,1.49,3.48,8.01,0.64,5.79,6.98,2.60,6.71,4.21,
December,2.96,4.61,2.75,4.87,2.58,3.48,3.77,2.88,8.89,3.02,
Total,38.71,39.61,44.51,50.06,45.06,50.73,47.01,40.30,42.98,51.58,
Calc annual,38.71,39.61,44.51,50.06,45.06,50.73,47.01,40.30,42.98,51.58,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,
