Rainfall at,BARDEN RESERVOIR
,
Station no,,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,1.83,0.62,4.76,5.66,7.21,2.66,6.40,2.27,1.86,2.40,
February,3.65,6.46,3.23,2.69,4.10,2.96,1.62,1.30,1.27,2.38,
March,3.13,5.75,6.14,1.14,2.01,2.07,3.20,1.31,3.04,3.16,
April,3.22,1.66,4.63,3.00,1.53,2.04,3.11,1.77,2.90,2.70,
May,2.39,3.53,1.82,0.83,2.91,3.13,3.83,2.32,1.20,2.21,
June,4.50,2.35,4.88,2.87,0.35,2.90,1.75,0.16,2.06,0.75,
July,6.91,5.46,5.16,4.54,5.48,1.53,3.57,1.69,6.74,3.36,
August,2.35,6.48,3.51,3.44,1.55,1.23,2.15,1.80,4.49,6.97,
September,4.40,2.83,2.96,6.51,3.30,4.74,3.43,6.56,1.21,2.42,
October,4.77,4.77,5.10,6.35,3.42,5.63,5.25,2.71,1.26,5.75,
November,6.70,5.41,7.15,3.92,2.10,3.11,3.46,3.42,8.86,1.85,
December,7.16,4.20,4.34,3.63,6.48,1.77,5.06,2.75,2.68,3.07,
Total,51.01,49.52,53.68,44.58,40.44,33.77,42.83,28.06,37.57,37.02,
Calc annual,51.01,49.52,53.68,44.58,40.44,33.77,42.83,28.06,37.57,37.02,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
