"LOCHGOILHEAD (ARDGOIL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5436,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,11.06,17.95,10.86,15.70,6.72,7.71,14.47,14.94,6.47,2.99,,
February,9.76,0.09,9.11,2.78,12.29,5.06,9.52,7.52,13.60,4.30,,
March,2.01,4.90,5.77,5.90,5.37,6.17,3.12,11.77,7.63,7.57,,
April,4.35,9.19,5.81,6.92,6.39,3.04,3.82,1.62,4.65,4.15,,
May,6.86,3.60,3.94,6.18,1.13,2.54,3.26,4.73,1.76,1.75,,
June,7.84,3.13,5.97,2.60,6.01,2.64,5.23,9.67,4.03,1.79,,
July,7.01,8.06,6.09,4.04,3.64,8.35,6.69,6.19,8.46,4.61,,
August,2.35,4.58,6.96,6.96,5.24,5.24,4.67,3.68,2.47,5.58,,
September,3.21,8.44,1.64,13.16,12.96,6.11,5.77,9.32,5.02,6.89,,
October,8.12,11.52,6.76,14.99,18.03,12.04,3.37,18.37,4.67,13.11,,
November,13.39,9.93,5.15,3.46,9.15,6.17,1.57,17.13,15.59,13.27,,
December,11.22,15.45,2.26,14.66,7.43,13.81,4.09,9.81,5.68,13.57,,
Total,87.18,96.84,70.32,97.35,94.36,78.88,65.58,114.75,80.03,79.58,,
Calc annual,87.18,96.84,70.32,97.35,94.36,78.88,65.58,114.75,80.03,79.58,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
