PENCOMBE RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7146,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.26,2.99,,,,,,,,,,
February,0.80,0.28,,,,,,,,,,
March,3.22,1.40,,,,,,,,,,
April,4.74,1.09,,,,,,,,,,
May,2.05,1.55,,,,,,,,,,
June,3.19,0.68,,,,,,,,,,
July,5.75,0.64,,,,,,,,,,
August,1.21,3.46,,,,,,,,,,
September,2.26,1.58,,,,,,,,,,
October,2.86,1.50,,,,,,,,,,
November,0.93,2.16,,,,,,,,,,
December,2.62,1.79,,,,,,,,,,
Total,32.89,19.12,,,,,,,,,,
Calc annual,32.89,19.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
