"STEWARTSTOWN ARDREA RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1695,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.98,0.88,1.98,4.84,6.17,2.88,3.88,2.50,2.19,3.00,,
February,2.40,3.81,2.35,3.24,3.64,3.66,2.76,1.58,0.38,2.61,,
March,3.12,3.34,3.30,1.75,3.64,2.01,2.76,1.30,3.71,1.43,,
April,4.70,2.02,3.43,1.46,2.18,2.42,1.48,1.59,1.85,3.39,,
May,1.00,2.08,3.00,1.79,3.23,2.43,3.14,1.55,2.99,3.67,,
June,2.57,4.34,2.95,1.27,0.62,0.39,1.79,0.96,4.49,0.30,,
July,6.19,2.92,6.42,2.46,2.34,1.73,3.37,2.76,5.39,3.86,,
August,1.82,4.62,3.45,3.75,2.08,2.16,2.15,2.51,3.97,6.91,,
September,3.45,2.91,3.29,6.13,3.14,5.56,3.25,2.98,1.20,2.18,,
October,0.86,2.71,3.18,3.73,3.04,3.43,4.86,1.81,1.23,3.64,,
November,4.39,5.47,6.20,4.57,3.74,2.28,3.08,2.46,3.49,2.22,,
December,3.55,3.59,3.80,2.13,3.84,2.09,5.06,3.46,3.41,3.11,,
Total,35.03,38.69,43.35,37.12,37.66,31.04,37.58,25.46,34.30,36.32,,
Calc annual,35.03,38.69,43.35,37.12,37.66,31.04,37.58,25.46,34.30,36.32,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
