GODALMING-MUNSTEAD-HEATH-(5-INCH-GAUGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU988421,Long,-0.58813,Lat,51.17015,Elevation,410,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.38,4.11,1.69,4.85,1.8,3.64,2.47,2.25,0.82,6.27,7.05,3.28,5.85,3.45,3.07,2.88,6.85,2.06,1.23,2.16,2.63,5.28,1.01,0.82,3.95,2.19,1.29,1.7,,,,,,
February,,,,,,,,5.1,2.08,0.7,1.94,2.19,0.38,3.97,0.05,4.56,2.34,4.55,0.54,1.34,2.95,3.12,0.93,1.62,0.54,1.83,2.08,1.87,1.73,1.23,5.16,6.78,0.72,1.52,2.39,,,,,,
March,,,,,,,,3.6,2.53,0.01,1.27,0.59,1.77,4.29,3,0.52,1.59,4.54,0.37,1.88,3.49,3.28,2.16,0.54,0.15,0.85,1.07,5.76,0.98,1.1,1.82,4.31,3.25,0.56,2.87,,,,,,
April,,,,,,,,1.78,1.69,0.68,1.97,3.67,2.86,0.81,1.85,3.41,1.63,2.83,0.05,2.69,1.86,1.41,2,1.04,1.2,0.98,2.22,2.46,2.01,1.73,3.35,2.3,1.83,2.17,0.29,,,,,,
May,,,,,,,,0.98,2.13,2.26,2.5,2.83,5.33,2.17,0.58,1.21,0.7,3.05,1.12,2.82,0.91,2.27,3.54,3.1,0.7,1.32,3.43,1.51,2.45,2.37,1.37,2.4,2.11,1.98,2.2,,,,,,
June,,,,,,,,3.36,2.37,1.36,0.34,1.61,1.72,1.04,1.11,4.51,3.42,1.58,0.6,1.54,1.15,2.88,0.28,1.46,1.55,2.22,2.14,2.39,2.98,0.38,1.14,0.99,1.6,1.47,3.49,,,,,,
July,,,,,,,,2.23,1.68,1.65,2.74,4.38,3.02,1.78,2.19,1.05,3.7,0.85,2.23,3.58,2.96,2.86,1.98,1.85,1.36,5.12,1.37,0.74,0.92,0.95,4.02,1.68,0.87,3.52,2.41,,,,,,
August,,,,,,,,3.87,2.35,1.64,4.23,4.17,0.47,1.02,2.93,3.36,0.8,1.03,2.24,2.3,0.09,4.42,3.34,,1.63,1.03,5.6,0.57,3.63,1.05,3.38,4.03,2.81,1.27,2.96,,,,,,
September,,,,,,,,5.46,1.63,0.15,2.79,2.15,2.54,2.97,2.22,4.72,2.42,2.33,1.94,0.66,1.64,0.19,1.89,2.28,3.25,1.82,4.02,0.99,2.25,1.12,2.65,3.15,3.31,2.49,2.09,,,,,,
October,,,,,,,,2.17,6.99,3.7,1.11,0.51,5.17,2.03,1.97,4.29,2.39,3.29,3.23,5.47,4.32,1.18,3.94,,3.95,2.81,1.21,0.61,1.88,8.26,0.48,0.8,3.65,3.6,1.64,,,,,,
November,,,,,,,,3.65,2.86,7.43,4.78,3.63,1.18,1.02,3.68,6.88,4.06,2.9,5.2,5.19,8.01,3.75,1.99,1.86,3.69,0.11,5.88,1.24,1.5,3.36,6.25,8.96,3.27,1.92,3.75,,,,,,
December,,,,,,,,4.38,2.77,8.29,3.03,0.74,0.71,0.34,8.7,3.88,3.78,4.51,4.76,1.63,1.65,2.42,3.81,2,2.5,3.53,3.7,3.08,4.63,1.79,2.04,3.75,2.3,0.78,2.13,,,,,,
Total,,,,,,,,38.96,33.19,29.56,31.55,28.27,28.79,23.91,30.53,39.21,33.1,38.51,25.56,34.95,32.48,30.85,28.74,,22.58,22.85,34.88,23.85,30.24,24.35,32.48,43.1,27.91,22.57,27.92,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stilemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large grounds but this is near the greenhouse as appears gardener took readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Given elevation of 450ft too high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 New 5in MO gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 Aug Oct Part estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Observer died,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Not printed Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Gardener in RAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Should be correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Terminated Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
