WARMINSTER (SAMBOURNE HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1518/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.19,3.66,7.24,2.60,,,,,,,,
February,3.54,0.31,1.64,0.75,,,,,,,,
March,2.98,2.80,0.90,0.45,,,,,,,,
April,1.85,2.21,1.07,1.55,,,,,,,,
May,1.70,5.31,2.82,0.54,,,,,,,,
June,1.82,0.37,1.85,2.23,,,,,,,,
July,1.36,1.77,2.29,2.86,,,,,,,,
August,4.93,-999.00,3.83,2.25,,,,,,,,
September,0.55,1.92,3.61,2.66,,,,,,,,
October,1.77,3.94,4.01,5.90,,,,,,,,
November,2.15,1.85,2.63,6.96,,,,,,,,
December,2.26,4.61,2.76,4.05,,,,,,,,
Total,28.10,32.68,34.65,32.80,,,,,,,,
Calc annual,28.10,28.75,34.65,32.80,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,3.93,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
