LARKHILL-SCHOOL-OF-ARTILLERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU139444,Long,-1.80165,Lat,51.19902,Elevation,430,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,3.04,3.2,1.55,3.15,2.61,3.58,2.62,3.75,1.43,3.88,1.91,2.18,2.39,2.56,0.79,4.12,5.12,3.02,4.27,2.45,2.28,3.04,5.86,1.69,1.22,2.72,2.4,6,0.91,0.48,2.87,2.78,0.86,1.44,2.77,4.68,2.41,3.27,4.92,4.02
February,,0.31,2.5,5.04,0.2,3.87,1.7,4.2,1.74,0.65,0.9,2.09,0.05,4.02,0.08,2.74,2.29,4.66,0.72,1.57,2.68,2.56,0.34,0.91,0.64,2.31,2.25,1.19,1.02,1.68,5.14,5.81,0.46,1.57,2.75,1.33,0.16,3.63,2.74,0.24,2.51
March,,1.12,2.25,1.68,0.99,0.35,0.47,3.55,1.96,0.12,1.37,0.47,1.76,2.75,3.02,0.77,2.49,3.84,0.23,1.12,2.44,2.89,1.97,0.54,0.29,0.9,0.78,5.88,1.34,1.16,1.18,3.57,2.78,0.48,2.64,1.37,1.2,1.81,1.72,3.99,1.67
April,,1,3.1,2.48,3,1.83,3.04,1.97,1.37,0.73,2.31,2.35,3.14,1.31,1.96,3.67,1.47,1.96,0.04,2.08,1.42,1.56,1.92,0.62,1.3,0.69,2.55,2.15,1.41,1.68,2.92,3.48,1.97,2.98,0.16,0.52,1.74,0.24,0.64,2.59,1.35
May,,1.57,0.75,1.24,4.03,3.5,2.06,0.82,1.72,1.61,1.75,2.52,3.96,1.3,0.82,1.16,0.5,2.19,1.75,0.93,0.77,1.76,3.6,2.43,0.36,2.29,3.62,1.39,4.1,2.43,1.65,2.4,3.66,1.61,2.08,3.71,0.35,1.96,2.28,0.99,0.95
June,,0.15,0.75,0.5,2.32,0.05,2.41,2.29,1.94,1.36,0.78,2.28,1.58,2.24,1.97,3.2,1.64,1.16,0.64,2.11,0.59,1.8,0.38,0.99,1.85,3.7,2.34,1.41,2.69,0.39,1.11,0.59,1.3,2.4,3.57,3.02,2.57,2.02,2.74,0.69,2.9
July,,0.44,3.65,1.16,3.77,4.07,2.33,3,1.5,1.31,2.95,4.52,3.88,1.68,2.48,0.94,4.39,1.81,2.14,3.92,2.71,1.7,1.29,1.69,3.39,1.49,1.36,1.35,0.98,0.7,4.98,1.03,0.4,3.89,2.5,0.41,2.47,3.67,2.22,1.69,3
August,,1.33,3.1,2.65,2.46,1.61,1.12,3.58,1.62,1.32,2.83,2.65,1.15,0.46,2.36,2.59,0.27,1.03,1.7,2.12,0.07,3.98,3.49,2.09,2.62,1.7,3.21,0.66,3.66,2.1,4.3,5.02,3.7,1.75,3.5,0.66,5.11,2.59,4.06,2.24,3.42
September,,1.45,1.45,2.32,3.59,3.28,1.02,4.42,1.28,0.42,3.33,1.31,3.39,2.04,2.28,3.9,4.17,2.15,2.07,0.94,1.5,0.92,1.73,1.35,2.06,2.45,4.9,1.44,2.63,2.25,3.78,3.06,2.69,2.92,2.95,1.27,2.92,3.01,4.46,0.11,4.53
October,2.36,1.37,1.4,5.17,4.23,3.82,2.51,2.02,4.56,3.5,1.7,0.61,4.83,2.34,1.37,4.41,1.62,5.25,3.41,4.21,3.98,1.2,4.5,3.66,4.73,3.87,1.76,0.58,2.71,6.82,1.09,1.16,4.41,3.64,2.17,2.97,2.02,2.38,3.12,2.63,9.55
November,1.65,2.14,1.5,1.5,2.71,2.23,6.31,2.71,2.52,7.96,4.51,3.93,1.51,0.8,1.71,6.22,2.5,1.66,4.3,5.79,7.27,2.33,1.33,1.54,5.24,0.2,6.6,1.02,1.65,3.44,5.89,7.94,3.52,1.91,6.36,2.83,0.57,2.1,2.7,3.48,4.06
December,2.38,1.67,3.25,3.39,4.75,2.95,0.47,3.11,2.23,7.18,3.65,0.73,1.07,0.49,8.54,4.24,2.93,2.7,3.94,1.73,1.53,1.49,4.53,2.11,2.69,4.36,2.93,2.66,5.12,1.49,1.8,2.72,2.95,0.76,2.79,3.97,4.21,2.72,3.9,7.89,3.71
Total,,15.59,26.9,28.68,35.2,30.17,27.02,34.29,26.19,27.59,29.96,25.37,28.5,21.82,29.15,34.63,28.39,33.53,23.96,30.79,27.41,24.47,28.12,23.79,26.86,25.18,35.02,22.13,33.31,25.05,34.32,39.65,30.62,24.77,32.91,24.83,28,28.54,33.85,31.46,41.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Jan-Sep estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
