Rainfall at,RHODES WOOD RESERVOIR
,
Station no,2748,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,4.33,3.61,4.78,2.10,3.47,3.80,2.08,2.07,3.31,5.01,
February,1.00,0.62,3.48,6.46,5.96,0.67,2.85,2.94,3.85,1.18,
March,5.80,2.38,1.52,1.24,3.89,3.96,6.37,4.05,3.27,2.64,
April,1.40,2.29,1.80,0.90,1.90,2.19,2.13,3.58,2.69,4.38,
May,3.40,3.88,5.70,3.13,3.35,1.14,0.78,2.00,4.15,2.95,
June,3.95,2.55,3.73,2.48,4.08,3.00,4.46,3.84,3.09,1.94,
July,4.47,4.46,3.72,3.47,3.93,8.32,2.52,2.39,1.34,2.53,
August,5.22,7.91,4.95,3.86,5.71,4.18,3.29,3.81,6.08,3.82,
September,1.66,4.42,4.30,4.76,0.79,1.56,6.92,5.15,0.60,7.45,
October,4.00,5.96,8.23,3.28,5.75,4.45,6.04,2.24,5.06,3.97,
November,6.80,4.00,2.72,4.23,2.93,3.43,2.24,5.35,3.07,1.69,
December,0.54,8.06,3.06,4.53,4.10,5.14,5.38,3.89,5.77,3.43,
Total,42.57,50.14,47.99,40.44,45.86,41.84,45.06,41.31,42.28,40.99,
Calc annual,42.57,50.14,47.99,40.44,45.86,41.84,45.06,41.31,42.28,40.99,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
