"BOLTBY HIGH PARADISE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3435,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.63,3.28,4.54,2.07,2.46,2.13,4.68,2.98,4.96,4.38,4.70,
February,1.21,0.33,2.83,6.52,2.50,4.58,1.92,1.83,2.21,1.01,1.67,
March,2.96,1.49,2.64,1.68,1.70,2.92,1.28,2.94,3.76,0.34,3.14,
April,4.33,1.62,2.61,2.42,2.78,3.40,0.87,2.06,1.73,1.59,4.96,
May,2.65,1.98,0.78,3.46,5.81,3.27,3.52,2.05,1.61,2.22,1.55,
June,1.87,0.36,2.57,1.22,2.18,0.69,5.45,3.95,4.85,1.98,3.37,
July,6.10,1.73,5.57,3.30,4.36,2.82,3.28,4.85,1.05,2.81,9.17,
August,3.48,5.65,3.10,4.38,4.60,3.21,3.34,7.20,6.60,3.13,4.43,
September,1.44,1.41,3.44,3.31,3.04,3.31,1.79,7.18,0.92,1.05,6.81,
October,2.46,1.87,2.06,3.33,5.42,3.69,3.60,3.53,4.42,3.43,2.79,
November,1.35,2.42,1.80,4.70,1.87,7.32,6.50,4.96,2.96,3.82,4.60,
December,4.10,2.64,4.10,4.03,4.12,0.13,1.46,1.95,2.13,5.91,3.55,
Total,35.58,24.78,36.04,40.42,40.84,37.47,37.69,45.48,37.20,31.67,50.74,
Calc annual,35.58,24.78,36.04,40.42,40.84,37.47,37.69,45.48,37.20,31.67,50.74,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
