PEMBRIDGE (MOOR COURT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO359561,Long,-2.939288,Lat,52.199388,Elevation,400,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.78,,5.09,2.03,2.76,1.59,2.45,0.71,4.68,2.88,3.5,,3.47,4.4,3.45,,1.68,1.97,3.09,2.49,5.95,1.1,0.53,2.91,2.82,0.64,2.28,3.67,3.51,1.98,2.82,,
February,,,,,,,,,2.03,,0.63,2,0.08,3.2,0.24,2.69,1.92,5.42,0.93,,3.19,2.51,0.8,,0.71,2.38,2.51,1.88,1.42,1.23,5.75,2.79,0.61,1.42,2.96,1.68,0.49,3.01,5.02,,
March,,,,,,,,,3.14,,2.58,0.59,1.65,2.37,1.97,0.55,2.45,2.89,0.15,,1.44,2.64,2.75,,0.43,0.87,0.96,6.24,1.02,1.38,1.09,4.64,2.03,1.4,2.65,2.63,0.91,2.68,2.07,,
April,,,,,,,,,1.48,,2.89,3.2,3.39,0.92,2.49,4.27,2.14,1.91,0.07,,2.48,1.22,1.27,,1.49,0.91,2.26,2.14,2.03,2.01,1.99,1.99,1.95,3.29,0.38,0.93,1.77,0.82,0.56,,
May,,,,,,,,,1.03,,1.52,4.53,4.96,1.46,1.11,0.51,1.2,1.71,2.91,,2.13,2.4,3.05,,0.56,3.59,3.46,2.32,3.02,1.69,1.58,3.19,2.66,2.01,2.21,4.47,0.38,2.07,3.14,,
June,,,,,,,,,3.46,,1.54,4.26,0.99,2.18,1.51,2.21,6.03,1.16,1.58,,0.77,2.16,0.25,,1.62,3.61,2.15,1.51,2.36,0.81,1.46,0.91,1.77,1.39,4.79,5.11,2.37,1.52,3.09,,
July,,,,,,,,,1.15,,3.13,2.66,2.19,1.63,2.51,0.42,4.44,2.85,2.47,,3.3,2.44,1.56,1.42,2.34,2.62,2.15,1.84,1.01,0.86,3.21,1.91,0.81,3,1.43,0.97,3.79,3.13,5.77,,
August,,,,,,,,,2.9,,2.49,3.68,3.82,0.87,2.16,1.16,0.3,0.67,2.7,,0.07,3.57,3.22,1.6,3.07,3.73,6.42,0.65,4.6,1.36,3.92,3.02,5,3.33,3.65,0.53,3.7,4.31,2.99,,
September,,,,,,,,,1.39,,3.5,1.57,2.16,1.33,1.79,3.44,2.93,1.36,1.36,,0.84,0.73,1.55,3.32,2.32,1.92,4.2,1.34,2.43,2.91,2.73,2.08,2.27,3.29,3,1.21,3.36,5.85,5.68,,
October,,,,,,,,,4.7,,2.99,0.5,5.03,5.6,1.3,3.4,1.57,3.81,3.58,,3.62,2.23,1.5,2.77,3.29,4.27,1.13,0.57,2.25,6.14,1.6,0.79,4.16,2.26,3.24,1.72,1.82,1.45,2.78,,
November,,,,,,,,,3.63,,2.9,6.31,2.02,0.65,1.51,5.54,3.17,1.57,3.86,,7.58,2.6,0.82,1.9,4.16,0.49,5.31,2.24,1.8,3.99,4.75,7.22,3.16,2.11,7.29,2.92,1,2.32,2.83,,
December,,,,,,,,,2.48,,4.17,0.94,1.38,0.69,5.56,3.37,2.63,2,2.85,,2.17,1.64,3.92,1.54,1.87,4.64,2.32,2.53,5.47,2.49,1.75,2.29,2.86,1.47,2.97,4.09,3.68,2.4,3.5,,
Total,,,,,,,,,32.17,,33.43,32.27,30.43,22.49,24.6,28.27,33.46,28.23,25.96,,31.06,28.54,24.14,,23.54,31,35.96,25.75,33.36,25.97,30.36,33.74,30.1,25.61,36.85,29.93,26.78,31.54,40.25,,
