"REDEWATER CATCLEUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3581,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.87,7.01,4.46,3.00,3.44,3.83,4.75,4.81,8.63,2.36,5.71,
February,3.63,0.43,3.67,6.58,1.44,6.50,3.89,1.95,3.49,1.31,1.91,
March,4.51,3.83,3.00,2.48,1.04,3.21,1.83,3.88,5.80,0.33,2.96,
April,3.38,0.87,3.41,2.78,1.82,4.07,2.08,3.01,1.34,2.20,2.84,
May,5.92,2.66,1.23,3.44,5.25,5.18,3.74,2.46,1.58,2.42,1.95,
June,1.13,1.05,1.52,1.63,1.56,0.28,3.43,3.74,6.55,2.16,2.02,
July,3.59,3.63,5.39,2.82,5.52,1.84,3.58,3.70,1.98,6.32,5.56,
August,3.66,5.99,3.21,6.75,2.48,3.78,3.53,6.53,6.59,6.35,6.74,
September,1.96,2.00,3.43,3.21,4.53,4.28,4.44,5.76,1.64,0.97,4.53,
October,2.68,3.11,2.10,5.50,3.79,3.18,4.56,4.49,6.20,4.08,4.72,
November,2.45,2.61,1.59,5.37,2.31,2.26,5.89,3.76,5.08,5.45,6.08,
December,5.37,5.44,5.65,3.42,5.68,4.57,0.68,2.77,3.75,8.29,4.75,
Total,43.15,38.63,38.66,46.98,38.86,42.98,42.40,46.86,52.63,42.24,49.77,
Calc annual,43.15,38.63,38.66,46.98,38.86,42.98,42.40,46.86,52.63,42.24,49.77,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
