STRETFORD SEWAGE FARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ783933,Long,-2.3281054,Lat,53.436028,Elevation,65,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2931/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.03,4.04,3.31,,2.09,1.97,3.98,3.15,3.92,4.32,1.61,0.96,3.48,4.76,4.16,2.45,4.14,2.38,6.83,1.93,1.58,3.13,3.38,1.42,3.46,2.36,4.7,2.26,3.2,3.04,5
February,,,,,,,,,,,0.16,3.17,0.03,,0.33,2.81,1.8,4.59,1.05,3.71,1.75,3.11,1.74,2.16,1.46,3.13,5.61,0.42,1.86,1.48,4.35,1.94,1.18,1.4,3.21,1.78,0.76,2.18,5.02,0.47,2.24
March,,,,,,,,,,,2.48,0.27,2.02,2.4,2.3,0.97,1.36,1.35,1,1.62,2.12,2.41,2.29,0.81,0.6,0.87,0.77,5.09,1.16,1.67,1.48,4.31,2.28,1.8,2.39,2.17,0.96,2.88,1.99,1.52,1.1
April,,,,,,,,,,,1.75,2.95,2.67,1.06,1.72,2.54,1.11,2.54,0.32,1.98,2.03,1.08,1.56,1.48,2.47,2.06,1.22,2.64,1.22,2.57,3.12,1.87,3.71,2.81,0.82,0.74,3.4,0.49,0.79,3.51,1.61
May,,,,,,,,,,,1.24,2.66,4.61,1.63,2.56,1.05,0.73,2.43,3.58,1.13,0.94,1.77,3.63,2.39,3.53,4.82,1.46,2,1.29,3.67,1.27,2.23,1.93,2.16,2.75,1.73,1.22,1.13,3.18,2.36,2.37
June,,,,,,,,,,,1.2,5.02,0.49,2.94,1.86,3.56,2.91,1.09,3.08,3.09,0.82,0.43,0.47,2.82,2.7,3.34,3.47,1.92,4.81,0.91,2.65,1.15,2.97,2.33,3.52,2.05,2.13,1.36,5.08,2.54,2.09
July,,,,,,,,,,,6.48,3.75,3.45,2.77,1.71,0.97,2.75,1.97,3.8,5.86,3.54,2.54,3.62,1.81,3.04,1.66,4.63,2.33,1.71,1.61,3.61,2.83,2.35,3.69,5,0.55,4.91,5.67,4.75,3.48,4.99
August,,,,,,,,,,,5.02,7.28,1.85,1.74,2.8,1.65,2.33,1.97,2.21,1.1,1.41,4.47,3.4,5.59,3.82,2.54,3.93,0.35,4.57,2.53,4.96,3.53,2.73,4.43,5.88,0.83,10.03,4.44,4.81,0.24,6.31
September,,,,,,,,,,,3.02,2.76,2.94,0.9,2.61,5.03,4.56,1.02,3.21,0.91,3.97,0.55,1.89,4.06,3.43,1.94,5.39,2.57,2.63,1.02,5.28,2.91,3.38,2.78,4.2,1.88,2.65,5.37,3.88,0.22,3.24
October,,,,,,,,,,,4.45,1.5,6.83,4.32,4.58,4.79,3.09,1.6,5.9,1.66,3.69,3.6,5.08,2.91,3.55,5.58,0.79,0.66,2.41,3.04,2.16,1.14,3.96,2.14,6.04,2.16,3.16,4.11,2.6,3.31,4.43
November,,,,,,,,,,,4.04,5.38,2.68,0.96,1.52,4.48,2.99,2,4.38,4.97,6.23,2.33,0.81,2.34,6.23,0.46,5.04,3.81,2.13,5.11,4.76,7.01,2.54,3.21,5.78,2.14,1.07,1.69,1.29,3.85,4.79
December,,,,,,,,,,,,1.4,1.33,0.38,4.91,3.75,2.85,2.18,3.79,2.65,2.81,1.26,3.2,1.67,2.69,2.63,3.51,2.5,2.96,4.66,2.67,4.88,3.65,1.41,5.04,3.09,2.77,3.48,3.81,5.11,4.02
Total,,,,,,,,,,,,40.18,32.21,,28.99,33.57,30.46,25.89,36.24,33,30.92,24.51,31.17,32.8,37.68,31.48,39.96,26.67,33.58,30.2,37.89,36.93,34.06,29.58,48.09,21.48,37.76,35.06,40.4,29.65,42.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omitted estimated amounts for December 1930 January 1933 February 1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station number changed from 2826 to 2931/5 in 1938. Location was not changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrected all 1958 amounts due to detached glued-in correction strip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR and elevation verified to CEDA Archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
