BRUTON SEVEY'S SCHOOL SUNNY HILL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7657,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.93,1.23,4.78,5.19,1.22,3.23,1.24,1.24,2.95,,,
February,3.62,2.20,2.32,1.15,3.05,5.02,5.32,1.37,1.01,,,
March,0.71,2.49,5.30,2.83,,1.16,3.17,3.37,1.01,,,
April,2.32,2.01,0.12,2.89,1.21,1.03,1.14,,1.84,,,
May,1.81,1.47,1.52,2.93,1.59,2.28,2.69,2.59,1.16,,,
June,4.45,2.58,4.14,0.93,1.61,1.26,1.63,,1.35,,,
July,3.31,0.03,3.25,0.57,4.81,4.37,,2.41,,,,
August,3.94,1.83,6.54,1.76,2.91,2.83,,5.87,,,,
September,0.20,1.14,0.88,3.64,1.71,1.53,,1.12,,,,
October,4.75,2.99,4.11,2.95,2.71,4.92,,2.39,,,,
November,3.73,2.95,1.85,2.92,3.65,1.91,,0.72,,,,
December,7.01,8.69,5.35,2.65,6.99,6.48,3.43,0.51,,,,
Total,39.78,29.61,40.16,30.41,,36.02,,,,,,
Calc annual,39.78,29.61,40.16,30.41,31.46,36.02,18.62,21.59,9.32,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,0.00,NaN,NaN,NaN,NaN,,
