"ASHWATER RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1665,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.19,4.58,3.04,4.06,1.51,4.76,7.37,7.03,7.46,2.70,,
February,4.24,0.07,3.94,0.24,4.65,2.85,6.68,1.68,2.46,3.33,,
March,1.64,2.58,3.54,2.84,1.37,3.02,5.17,0.69,1.84,2.82,,
April,2.81,3.14,1.70,3.60,5.41,2.73,3.30,0.19,2.93,3.48,,
May,4.45,3.90,2.14,2.20,1.69,0.60,2.56,2.90,1.23,2.00,,
June,4.20,1.61,2.09,2.09,3.69,2.16,1.21,2.39,2.28,0.95,,
July,6.20,5.24,2.44,0.66,1.31,7.66,2.65,4.13,7.92,5.49,,
August,4.84,1.83,1.61,4.65,2.27,0.60,4.66,7.49,3.09,0.42,,
September,2.65,6.23,1.75,3.40,5.64,4.11,3.53,2.26,1.02,2.53,,
October,1.38,11.43,6.32,4.51,10.07,2.18,3.06,5.47,3.49,3.63,,
November,8.51,3.52,1.48,2.37,6.11,5.09,1.95,7.09,9.16,8.50,,
December,2.32,3.19,1.74,10.42,4.80,5.10,3.89,5.61,3.44,5.10,,
Total,48.43,47.32,31.79,41.04,48.52,40.86,46.03,46.93,46.32,40.95,,
Calc annual,48.43,47.32,31.79,41.04,48.52,40.86,46.03,46.93,46.32,40.95,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
