EAST STOUR HOMESTEAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8896,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.71,4.18,3.97,4.58,2.85,4.50,1.35,,
February,,,,6.69,0.77,4.95,2.19,4.44,2.54,1.29,,
March,,,,2.16,1.34,1.01,0.95,3.95,2.64,0.18,,
April,,,,2.99,3.20,2.82,4.08,1.69,1.36,0.62,,
May,,,,2.04,4.05,3.42,2.11,1.40,1.87,2.53,,
June,,,,0.56,1.40,0.03,2.76,2.17,2.68,1.52,,
July,,,,1.66,3.88,2.79,2.15,3.39,-999.00,1.85,,
August,,,,2.51,3.96,4.52,1.28,4.03,2.22,1.54,,
September,,,2.01,3.24,3.69,3.50,0.88,6.36,1.82,0.60,,
October,,,1.59,5.48,5.40,4.51,2.63,2.74,5.65,5.31,,
November,,,2.08,2.34,3.70,2.59,7.72,3.63,3.14,8.37,,
December,,,4.14,3.21,5.60,3.98,0.53,3.72,3.07,8.37,,
Total,,,,34.59,41.17,38.09,31.86,40.37,33.66,33.53,,
Calc annual,0.00,0.00,9.82,34.59,41.17,38.09,31.86,40.37,31.49,33.53,0.00,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,-0.00,2.17,0.00,NaN,
