"MASHAM MOOR (ARNAGILL BECK W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3407/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,1.90,6.45,6.00,7.18,7.23,2.38,,
February,,,,,7.20,4.30,7.50,2.07,3.73,2.01,,
March,,,,,1.30,2.50,4.67,0.78,3.29,2.70,,
April,,,,,3.60,1.85,3.75,0.32,2.04,2.90,,
May,,,,,0.90,2.70,3.55,3.55,1.62,2.11,,
June,,,,,3.50,5.60,1.65,4.64,2.85,0.45,,
July,,,,,1.00,3.55,2.80,3.88,4.40,4.83,,
August,,,,,1.70,2.70,1.95,4.40,2.56,0.74,,
September,,,,,6.60,3.00,1.85,2.50,1.82,2.55,,
October,,,,,8.05,3.20,3.12,10.62,3.82,4.92,,
November,,,,3.40,7.40,4.20,2.56,6.46,5.82,6.62,,
December,,,,7.70,2.80,5.55,5.58,5.81,2.39,3.12,,
Total,,,,,45.95,45.60,44.98,52.21,41.57,35.33,,
Calc annual,0.00,0.00,0.00,11.10,45.95,45.60,44.98,52.21,41.57,35.33,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
