STRATFORD ON AVON SNITTERFIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP215596,Long,-1.686602,Lat,52.234179,Elevation,274,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,0.8,2.06,1.65,1.07,1.01,1.11,2.9,0.97,1.58,0.85,2.91,2.51,0.87,1.07,1.88,1.5,0.65,3.16,0.97,0.79,1.16,2.38,0.94,4.25,3.95,0.89,2.98,1.75,1.95,2.37,4.22,2.77,,,,,,,,,,
February,,,,,,,,,,1.53,0.62,0.38,0.67,2.7,2.27,0.17,0.39,3.03,1.09,2.45,3.47,1.19,1.16,1.04,3.3,0.36,1.46,0.87,1.02,0.54,2.85,1.69,1.91,1.16,1.45,3.14,2.99,1.17,1.54,2.87,0.74,,,,,,,,,,
March,,,,,,,,,,2.72,1.09,0.8,0.51,0.45,0.88,1.56,2.45,2.37,0.44,0.51,0.7,1.55,1.32,3.29,0.94,2.55,1.01,0.81,2.5,2.82,0.65,2.38,3.66,3.53,3.05,1.11,3.47,1.63,1.36,4.35,2.63,,,,,,,,,,
April,,,,,,,,,,3.03,1.02,1.44,0.72,0.17,1.98,2.1,1.01,1.59,1.49,1.88,0.75,2.61,2.01,1.29,0.86,1.79,0.54,1.75,2.25,2.4,1.76,0.98,0.09,3.07,1.2,0.62,1.14,1.21,3.33,2.01,4.71,,,,,,,,,,
May,,,,,,,,,,3.78,2.01,3.75,1.3,1.51,1.76,0.37,0.38,1.1,3.94,1.82,1.57,1.11,2.45,2.66,,0.26,1.98,3.55,2.13,1.22,1.88,0.51,3.85,2.69,1.78,2.89,2.62,2.43,1.72,0.89,1.89,,,,,,,,,,
June,,,,,,,,,,0.67,1.53,0.95,2.36,0.99,1.91,0.36,1.79,2.95,0.84,0.94,2.29,1.18,2.83,2.28,0.77,1.6,3.79,2.14,1.99,3.8,1.67,1.77,5.87,0.88,3.06,1.05,1.99,1.43,0.86,1.01,2.24,,,,,,,,,,
July,,,,,,,,,,2.33,2.37,2.75,2.21,2.98,2.21,3.58,0.73,1.69,1.14,1.59,0.79,3.68,1.05,4.58,2.85,1.85,1.2,2.48,2.03,2.88,2.38,0.43,5.05,1.6,3.14,5.9,2.4,1.47,3.66,2.63,4.67,,,,,,,,,,
August,,,,,,,,,,2.95,2.36,4.21,1.98,1.84,2.65,2.05,2.19,4.59,3.91,0.84,3.63,2.56,4.02,3.02,1.56,4.41,1,3.5,2.46,3.12,4.46,1.61,8.16,0.74,2.19,1.76,2.86,3.29,1.05,1.78,1.48,,,,,,,,,,
September,,,,,,,,,,2.09,0.98,1,2.16,1.17,1.88,0.76,4.8,2.12,0.54,2.82,0.34,1.46,1.06,1.85,1.15,1.21,1.51,0.46,2.17,4.02,0.73,2.13,0.64,3.14,1.07,0.84,0.58,2.05,5.85,1.96,3.17,,,,,,,,,,
October,,,,,,,,,,2.57,1.21,4.88,2.24,2.54,3.04,2.85,2.07,1.58,2.76,2.3,2.74,1.85,2.7,6.26,1.2,0.97,4.39,5.97,2.06,3.85,3.19,1.67,3.29,5.12,2.16,3.28,3.36,3.03,1.61,1.72,2.85,,,,,,,,,,
November,,,,,,,,,,1.23,2.45,1.71,1.76,1.13,3.24,3.59,0.98,1.52,1.79,1.53,2.05,0.79,1.63,1.76,1.12,2.16,3.01,1.99,1.36,0.52,4.64,2.76,1.21,3.04,3.22,2.88,3.26,0.54,1.96,1.34,0.76,,,,,,,,,,
December,,,,,,,,,,1.55,0.68,3.12,1.38,1.59,2.33,1.29,2.33,2.35,1.7,1.48,5,2.89,1.47,1.25,1.6,0.96,1.79,3.45,1.97,3.75,3.97,4.58,3.37,0.82,5.77,4.69,2.21,1.13,3.1,4.32,2.47,,,,,,,,,,
Total,,,,,,,,,,25.25,18.38,26.64,18.36,18.08,25.26,21.58,20.09,26.47,20.49,21.07,25.84,21.74,22.77,31.16,,18.77,24.84,27.94,22.73,30.08,30.56,21.45,41.35,29.74,28.98,31.14,28.63,21.33,28.41,29.1,30.38,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_13_pt1-page-008.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_16_pt1-page-205.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_15_pt1-page-179.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_16_pt1-page-053.csv. CORRECTION: data for 1923 removed as it relates to the new gauge started in June 1920 and is the same as those on TYRain_1920-1930_16_pt1-page-054.csv.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
