BIRMINGHAM WW FIGIN NO 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN828715,Long,-3.721272,Lat,52.329035,Elevation,1620,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,9.2,8.7,12.15,9.25,3.7,7.85,7.05,10.9,12.3,9.9,13.84,7.3,9.08,10.02,12.07,,,12.55,12.2,11,,8.1,6.1,9.3,14.3,15.2,11.75,4.9,5,10.65,11.35,11.4,7.15,9.65,,16.6,6.25,5.25,8.3,8.35,4.65,7.05,6.8,9.6,7.15,7.4,10,12.05
February,,,,2.85,7.25,9.65,9.1,3.1,9.8,5.3,6.44,0.9,11.93,17.76,2.8,14.8,7.12,7.33,,2.49,0.7,12.1,0.3,,1.1,12,4.35,,5.9,10.15,6.2,9.7,2.65,7.95,5.85,9.4,14.45,,5.35,3.15,12,8.55,6.4,4.7,8.4,3.15,2,6.45,10.95,2.2,10.8
March,,,,11.7,12.6,3.4,,,5.05,9.05,7.45,9.13,6.2,4.3,3.35,4.65,6.07,8.23,4.9,1.1,5.65,2.3,7.2,5.2,7.3,4,4.1,5.6,3.6,4.9,5.7,7.25,6.1,3.1,1.8,3.75,2.05,,4.85,5.5,3.9,10,4,6.95,5.7,4.75,5.55,6.55,2.05,4.85,4.5
April,,,,9.65,2.95,6.05,,6.1,2.45,,10.5,2.85,5.35,4.3,6.45,6.18,3.82,6.57,3.25,1.7,5.25,8.45,7.9,1.15,6.1,7.85,5.1,8.1,1.9,,5.9,3.5,4.95,3.9,3.4,4.15,2.75,,3.9,6.5,7.05,7.8,3.25,6,3.95,6.8,3.25,0.85,3.7,7.75,6.45
May,,,,5.1,6.3,3.85,6.2,3.85,5.5,1.52,7.6,3.84,3.45,9.05,8.6,6.35,5.45,3.4,2.35,4.1,5.15,5.35,6.45,2.75,5.25,2.25,3.75,3.4,4.4,1.45,2.4,6.1,8.25,7.85,4.85,5.75,3.7,4.2,2.65,6.2,2.6,3.9,3.9,4.05,4.65,8.3,2.75,3.45,4.85,1.65,2.45
June,,,6.75,7.6,2.65,1.95,5.7,4.2,5.02,6.5,4.85,1.23,5.76,3.56,4.62,0.43,5.1,10.57,11.15,7.1,2.9,5.6,2.1,6.65,3.4,6.95,7.15,4.25,9,4,1.2,2.2,1.25,7,5,8.15,7.05,3.45,9.35,0.75,2.9,1.85,5.05,2.25,7.15,7.85,4.7,3.65,5.45,3.55,3.5
July,,,6.9,3.3,7,6.65,4.2,3.26,6.9,3.55,10.1,4.65,7.63,7.65,,5.32,9.42,8.25,6.95,7.3,12.3,8.7,8.45,5,4,3.4,11.1,4.5,8.85,,13.2,5,8.9,5.7,6.1,3.95,5.3,5.65,5.3,2.5,5.3,3.85,3.1,10.45,9,1.15,5.45,10.05,5.05,6.35,9.65
August,,,17,6.05,7,8.2,6.11,16.66,4.8,6.6,4.2,11.3,5.97,8.76,12.1,6.63,9.23,14.57,9.7,7.5,10.1,7.1,2,3.65,9.1,3.75,2.2,1.85,6.45,,3.45,11.75,6.25,8.1,4.15,5.75,14.05,1,7.6,4.9,,8.35,7.35,6.5,9.55,2,11.15,15,5.6,1,7.75
September,,,2.38,4.2,5.65,2.15,6.8,5.22,17.35,5.4,7.8,4.2,9.63,10.8,10.36,8.22,6.88,10.84,3.2,2.7,9.85,5.25,9.85,1.7,5.7,14.85,7.75,5.15,4.1,1.55,5.75,1.75,6.25,8.35,8.55,6,10.25,4.7,7.2,2.7,,5.9,7.5,7.85,8.85,6.9,8,15.7,9.6,0.75,6.7
October,,,8.2,6.4,3.65,4.1,13.65,14.05,7.45,3.95,6.9,4.3,2.62,16.42,9.67,11.73,8.42,7.73,10.75,12.2,14.95,4.75,15.95,9.25,11.9,15.65,8.85,4.95,11.9,,9.75,9.2,12,6.8,14.1,5.3,3.65,1.85,7.2,9.45,4.5,3.05,9.5,4.5,12.95,6.85,5.45,8.25,8.9,11.45,7.15
