"COSSINGTON MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2009,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.89,1.28,3.38,
February,,,,,,,,,2.26,1.37,0.56,
March,,,,,,,,,2.42,0.10,2.06,
April,,,,,,,,,1.16,0.49,3.11,
May,,,,,,,,,0.86,1.97,1.47,
June,,,,,,,,,2.46,2.23,0.74,
July,,,,,,,,,2.21,1.15,2.01,
August,,,,,,,,,1.78,2.78,2.70,
September,,,,,,,,,1.26,0.37,3.30,
October,,,,,,,,,5.08,4.46,2.74,
November,,,,,,,,,3.14,7.50,3.88,
December,,,,,,,,,2.74,6.65,3.61,
Total,,,,,,,,,29.26,30.35,29.56,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.26,30.35,29.56,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
