EDINBURGH ST ROQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT251713,Long,-3.200313,Lat,55.928912,Elevation,270,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,1.18,2.94,2.29,1.78,2.23,2.67,4.22,1.61,1.59,1.93,2.32,2.77,2.26,4.72,0.97,2.69,2.17,3.3,2.57,1.99,1.33,4.03,2.35,3.71,2.84,1.77,2.26,3.08,2.15,2.08,3.39,1.87,2.63,5.54,2.4,1.24,2.39,2.79,0.32,2.46,1.86,1.44,3.36,1.3,0.92,2.87
February,,,,,,2.04,3.58,0.63,2.36,1.98,2.54,0.62,2.11,2.73,0.62,3.31,3.17,1.05,2.45,0.87,0.44,1.5,0.18,1.44,0.1,1.76,2.56,3.24,0.59,1.55,0.94,3.56,1.52,1.29,0.83,2.87,1.57,1.26,2.2,1.54,2.78,2.1,0.48,0.7,1.85,1.57,2.05,3.43,2.32,0.43,2.24
March,,,,,,1.72,3.49,1.43,0.62,1.53,2.3,2.2,1.84,0.82,1.18,2.39,1.59,1.53,1.63,0.23,1.87,1.18,2.49,1.73,2.9,0.89,2.09,2.05,0.57,2.82,2.37,3.51,1.04,1.71,0.52,1.01,1.63,4.02,1.03,0.7,2.14,2.92,1.05,0.43,1.45,1.93,1.04,1.41,2.73,0.43,1.19
April,,,,,,1.3,2.55,2.08,0.64,2.85,1.84,0.67,1.7,2.23,1.15,3.05,1.53,1.52,0.54,1.57,1.07,2.04,2.01,2.14,4.45,3,1.45,1.12,0.12,1.1,2.09,1.24,1.7,0.99,2,1.2,0.34,3.38,1.52,0.88,2.01,2.61,1.5,2.17,1.6,0.32,0.6,0.62,2.01,1.95,0.78
May,,,,,,1.53,4.06,1.56,3.39,0.66,2,1.68,0.8,1.47,4.71,4.32,3.23,1.94,1.36,0.97,1.05,2.65,3.03,1.79,1.23,1.07,0.82,2.46,4.28,0.81,1.57,3.57,1.53,3.69,2.82,4,2.02,2.23,2.49,2.11,2.04,3.69,1.84,1.88,4.74,1.98,0.54,1.65,2.33,0.47,1.54
June,,,,1.69,,1.43,3.02,1.76,0.5,1.72,1.04,0.56,1.72,1.05,1.71,0.43,2.71,2.91,4.82,2.07,1.72,4.26,1,1.86,2.64,2.32,1.24,0.98,2.82,1.32,0.45,0.78,1.11,1.8,1.95,1.6,1.77,3.1,3.91,0.95,1.75,1.63,2.25,1.38,2.36,0.83,2.24,1.09,3.4,1.67,1.28
July,,,,0.47,,2.93,5.52,1.34,3.69,0.55,4.32,2.46,3.67,2.91,3.92,1.78,2.51,1.68,1.9,2.21,3.74,3.25,1.91,4.79,2.5,0.57,4.27,5.29,2.48,2.08,8.69,3.15,3.17,2.28,3.65,2.4,3.66,1.96,2.11,2.6,3.58,3.85,2.2,4.69,2.15,1.68,5.71,4.95,7.14,2.62,2.6
August,,,,1.57,,5.86,4.57,5.06,1.42,1.99,5.61,4.08,1.43,4.23,2.88,3.21,1.96,7.13,4.63,4.1,5.15,5.65,0.33,0.91,3.44,2.54,1.24,4.39,1.03,1.3,0.71,2.95,2.26,3.65,3.09,3.2,3.78,0.15,9.61,3.08,2.7,5.69,4.31,2.18,5.63,0.97,7.12,2.95,3.55,0.24,4.87
September,,,,2.72,,3,1.54,1.11,4.51,2.31,1.81,1.49,1.68,1.48,2.68,4.44,3.74,7.78,2.05,0.29,4.12,2.02,2.64,2,1.79,3.27,3.03,1.86,2.2,1.51,2.51,1.02,2.8,1.21,4.72,3.3,3.07,1.18,2.81,1.92,5.04,0.96,1.87,2.75,3.45,1.32,4.22,1.62,2.65,0.51,1.51
October,,,,1.71,,2.32,5.02,2.78,3.01,2.92,0.99,4.39,1.8,1.81,3.45,1.92,3.64,3.09,2.87,2.81,2.79,1.27,5.93,2.36,3.31,6.63,1.41,4.06,4.84,2.28,2.59,3.35,2.51,3.2,2.85,3.6,1.08,1.28,1.41,4.9,2.28,0.42,1.6,1.42,6.75,1.44,1.64,1.93,1.1,1.81,3.67
