DOUGLAS (MONKSFOOT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS787285,Long,-3.923536,Lat,55.535099,Elevation,780,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1200674,,,,,,,,,,,,,,,,,,,,5187/5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,3.95,1.45,2.57,1.05,3.53,3.48,,3.84,3.62,2.99,4,4.71,,3.35,3.1,4.66,8.55,11.3,5.37,5.8,4.3,5.84,6.8,7.78,11.72,1.87,8.05,6.7,10.2,6.1,7.53,3.84,,,,,
February,,,,,1.95,1.96,1.94,1.5,3.07,3.6,,6.89,3.09,3.44,5.94,6.19,,2.05,6.76,1.33,6.73,1.51,5.12,5.55,1.74,5.88,4.97,2.89,6,2.66,0.49,5.22,0.23,4.83,0.9,7.42,,,,,
March,,,,,1.52,3.82,2.22,2.7,4.05,3.54,,2.34,5.87,5.82,6.12,2.74,,2.89,4.33,1.92,5.6,10.3,2.56,2.25,0.92,2.17,4.73,3.89,3.81,0.74,2.51,1.23,2.99,3.27,3.55,2.51,,,,,
April,,,,,3.35,2.18,1.41,1.45,1.47,3.13,,4.56,2.18,4.04,4,3.65,6.07,2.99,0.69,4.87,3.51,2.35,2.25,4.22,2.81,6.8,4.61,4.4,2.38,1.97,1.89,2.17,5.04,3.27,3.97,3.94,,,,,
May,,,,,2.69,1.92,4.04,2.67,2.13,2.03,,3.09,2.17,4.08,3.05,1.68,5.3,1.74,2.07,1.1,7.68,3.3,5.02,3.89,4.4,6.84,4.63,2.43,2.05,4.37,2.05,2.97,3.09,6.5,4.55,0.95,,,,,
June,,,,,1.83,1.98,1.81,3.57,2.91,2.15,,3.1,5.7,5,1.33,1.85,3.87,3.64,1.53,3.56,1.74,0.95,2.81,2.02,2.23,0.79,3.22,5.42,7.01,3.25,2.94,7.25,2.1,2.69,2.53,7.37,,,,,
July,,,,,3.16,2.12,2.56,2.6,3.09,6.6,,2.38,3.84,1.99,1.87,5.82,4.33,1.33,2.61,0.9,5.11,4.3,5.37,5.3,4.89,2.15,3.53,5.95,4.22,4.88,4.65,4.4,5.04,4.55,4.32,3.1,,,,,
August,,,,,4.61,3.99,5.67,4.66,4.26,3.01,,2.13,4.02,1.57,4.67,2.46,3.35,6.28,3.66,3.56,4.55,7.78,4.68,8.45,5.3,3.28,4.81,6.67,6.38,7.12,6.5,2.97,1.82,4.09,4.68,2.07,,,,,
September,,,,,1.98,2.17,1.13,0.78,5.55,3.25,,3.47,3.19,2.29,2.8,1.34,2.56,4.66,8.25,5.12,3.48,3.81,2.51,7.78,6.19,4.1,4.73,8.1,4.22,2.33,4.2,1.48,6.53,1.46,6.14,7.06,,,,,
October,,,,9.72,2.36,2.58,5.63,7.59,0.94,7.1,,4.23,5.67,2.93,1.8,1.72,8.42,7.74,7.45,1.43,2.23,4.07,2.05,8.4,4.17,5.15,6.55,5.94,8.2,8.05,8.1,5.42,8.25,4.14,9.15,10.4,,,,,
November,,,,3.74,2.02,2.87,3.45,3,3.12,1.87,,8.08,5.13,5.92,6.25,,6,9,5.02,4.43,4.38,2.94,3.71,6.1,3.3,1.41,6,7.63,9.6,8,6.77,8.15,4.92,1.79,2.28,7.1,,,,,
December,,,,3.59,3.13,2.91,1.74,4.47,2.39,4.53,,8.45,9.75,5.74,6.48,,5.8,4.12,5.12,9.37,4.28,9.4,5.65,5.27,6.19,5.57,3.94,1.61,4.84,13.8,4.87,7,9.45,1.2,7.05,3.91,,,,,
Total,,,,,32.55,29.95,34.17,36.04,36.51,44.29,,52.56,54.23,45.81,48.31,,,49.79,50.59,42.25,57.84,62.01,47.1,65.03,46.44,49.98,58.52,62.71,70.43,59.04,53.02,54.96,59.66,43.89,56.65,59.67,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Transcribed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
