"GIRVAN, SUNNYSIDE GOLF COURSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5265/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.67,6.53,5.60,3.70,4.58,3.17,5.21,5.33,1.80,2.13,5.35,
February,4.19,0.60,3.68,6.27,0.92,5.27,3.15,1.65,4.90,1.80,0.29,
March,4.21,6.48,1.40,1.78,0.91,1.42,1.96,3.29,3.59,1.13,2.39,
April,1.50,1.44,2.33,2.36,2.37,3.56,2.00,2.60,1.23,1.34,1.77,
May,3.35,2.33,2.61,2.21,3.01,6.10,2.63,2.53,1.00,2.84,1.13,
June,1.81,0.94,3.87,1.41,2.12,0.46,1.76,3.16,2.82,2.70,2.80,
July,2.67,4.18,2.10,3.55,2.89,2.12,3.39,2.98,2.48,2.64,2.32,
August,4.69,3.84,2.79,5.45,3.55,1.78,2.80,3.63,3.59,5.00,5.04,
September,2.48,1.75,1.90,,5.65,3.17,3.52,4.82,2.86,1.10,4.28,
October,4.38,4.62,1.86,,2.06,3.91,5.02,4.42,5.99,5.83,4.38,
November,2.54,3.09,2.73,,3.53,1.89,4.50,3.41,6.14,6.08,5.86,
December,3.86,6.02,3.33,5.57,4.34,3.51,1.82,1.52,4.78,9.33,3.75,
Total,41.35,41.82,34.20,46.82,35.93,36.36,37.76,39.34,41.18,41.92,39.36,
Calc annual,41.35,41.82,34.20,32.30,35.93,36.36,37.76,39.34,41.18,41.92,39.36,
Difference,0.00,0.00,0.00,14.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
