LATTON WATERWORKS,,,,,,,,,,,,
Grid ref,SU082968,Long,-1.882826,Lat,51.669916,,,,,,,
Station no,1540/7,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,4.00,3.64,,
February,,,,,,,,,0.10,2.22,,
March,,,,,,,,,2.90,1.32,,
April,,,,,,,,,2.79,0.91,,
May,,,,,,,,,1.25,1.70,,
June,,,,,,,,,1.99,3.21,,
July,,,,,,,,,2.00,3.12,,
August,,,,,,,,,2.37,2.84,,
September,,,,,,,,,0.10,4.08,,
October,,,,,,,,,1.58,4.62,,
November,,,,,,,,,2.37,4.53,,
December,,,,,,,,,5.33,4.11,,
Total,,,,,,,,,26.78,36.30,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.78,36.30,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
