HECKMONDWIKE (THE BOTTOMS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE220224,Long,-1.668273,Lat,53.69758,Elevation,165,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3243/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.11,1.45,2.16,2.57,2.4,1.84,4.56,1.51,3.46,1.42,1.22,1.7,1.93,1.22,2.63,3.55,2.29,5.26,2.23,3.8,,3.77,3.58,2.49,2.61,2.38,6.31,1.03,1.69,2.43,2.89,0.62,2.58,3.01,3.69,1.17,2.33,2.9,5.29
February,,,2.57,4.42,0.86,4.1,2.03,0.81,2.78,0.29,0.59,2.49,0.28,4.34,0.14,1.83,2.55,4.23,0.55,1.31,2.56,3.21,,1.26,1.04,2.28,3.34,3.45,1.7,1.39,4.89,3.29,0.85,2.36,2.33,2.38,1,2.35,4.71,0.1,2.11
March,,,1.89,1.61,1.28,1.14,0.9,2.07,1.74,0.24,2.44,0.27,0.94,1.94,1.72,0.86,1.55,2.89,0.29,1.5,2.02,3.21,,0.68,0.14,0.38,1.34,4.62,0.86,0.93,1.37,3.54,1.76,1.15,1.77,2.26,0.68,1.15,2.03,0.97,1.74
April,,,3.4,1.81,1.28,2.25,0.86,1.86,0.68,0.74,1.75,2.88,1.57,1.49,2.28,2.64,1.15,2.22,0.05,0.73,2.73,1.97,,1.29,1.71,1.82,1.43,2.35,2.11,2.33,3.26,1.07,1.39,2.36,0.2,0.67,2.21,0.15,0.45,3.43,0.89
May,,,0.98,2.94,4.06,4.16,2.5,1.58,1.83,1.16,1.32,2.29,2.98,3.11,0.85,0.55,0.82,2.48,2.63,1.27,0.62,1.5,,2.32,2,3.52,2.01,3.26,0.75,1.54,2,4.4,2.22,1.6,3.25,2.42,0.82,1.35,2.83,1.08,1.26
June,,,1.6,0.68,2.08,0.09,2.92,2.01,3.73,0.73,1.74,4.76,0.14,1.65,1.08,1.83,3.22,0.97,1.98,1.95,0.4,0.63,,1.85,1.23,2.96,2.09,2.56,3.38,0.33,0.85,0.86,1.48,2.97,1.48,1.35,1.57,1.16,5.04,1.37,0.58
July,,,3.59,4.94,1.94,1.9,3.34,2.78,0.27,1.91,4.06,3.05,2.89,4.29,1.28,0.7,2.77,1.89,2.94,6.78,2.86,1.29,,1.35,2.87,1.65,3.29,1.64,0.78,3.58,2.1,3.14,1.21,2.98,1.5,0.57,4.3,3.01,4.49,2.82,2.82
August,,,5.12,3.39,2.07,3.9,3.37,4.16,2.98,2.12,2.94,3.09,0.69,0.54,0.8,2.71,1.42,1.02,3.24,1.11,0.55,2.86,,1.95,2.32,2.4,4.55,0.5,3.34,2.23,3.64,4.58,1.91,3.46,5.73,0.38,6.11,4.85,3.77,0.38,5.03
September,,,3.4,1.8,2.84,2.37,1.4,3.37,0.25,0.5,3.53,3.09,1.29,1.22,1.46,4.46,3.02,1.06,1.83,0.75,2.13,0.46,,2.83,3.98,1.23,4.19,1.06,0.72,0.9,3.9,1.71,2.09,1.5,2.64,0.95,3.05,3.74,2.62,0.25,2.92
October,,,0.88,2.12,3.19,2.82,1.8,2.19,3.39,2.08,2.9,1.06,3.01,3.06,1.82,4.27,2.84,2.46,4.22,2.03,3.05,3.28,,2.19,2.33,3.8,0.71,0.86,1.07,2.86,1.07,1.25,3.98,1.83,3.94,1.7,1.13,1.57,1.68,1.95,6.74
November,,,1.31,3.32,1.83,2.11,3.15,2.87,3.46,4.08,2.47,3.2,1.14,1.57,1.82,3.86,3.63,1.66,3.77,3.42,4.21,3.74,,1.85,4.72,0.21,5.13,2.65,0.85,4.04,4.23,6.65,1.61,2.26,4.47,1.6,0.72,1.84,0.72,3.35,5.95
December,,,3.61,2.4,2.51,3.52,0.93,2.1,1.02,4.29,1.83,0.93,0.57,0.36,3.6,1.92,1.44,2,2.85,1.53,1.43,1.74,,1.08,2.51,1.66,2.31,2.92,2.1,3.5,1.56,3.23,2.32,1.26,3.13,3.18,3.04,2.82,3.81,3.76,2.94
Total,,,31.46,30.88,26.1,30.93,25.6,27.64,26.69,19.65,29.03,28.53,16.72,25.27,18.78,26.85,27.04,26.43,26.64,27.64,24.79,27.69,,22.42,28.43,24.4,33,28.25,23.97,24.66,30.56,36.15,23.71,24.35,33.02,20.47,28.32,25.16,34.48,22.36,38.27
