"CROMAR LOGIE COLDSTONE MANSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.86,1.11,2.73,1.88,2.51,4.47,1.12,3.17,0.77,3.18,,
February,1.37,0.22,2.03,3.56,2.70,1.99,0.51,0.66,2.14,1.67,,
March,2.99,1.98,1.01,0.36,1.16,4.09,1.73,4.61,1.74,3.89,,
April,1.36,1.23,0.78,1.05,1.11,0.73,0.97,1.26,4.88,3.66,,
May,1.24,2.71,2.60,0.68,4.58,0.64,1.21,2.01,2.12,2.59,,
June,2.11,0.45,1.80,3.24,1.71,3.58,2.55,4.44,0.91,1.33,,
July,2.63,4.47,2.23,2.46,3.51,3.26,2.80,1.72,0.87,2.50,,
August,2.83,4.57,3.79,3.41,5.66,3.51,1.28,4.04,2.69,0.61,,
September,1.88,4.35,2.36,3.38,0.97,1.43,4.04,0.95,2.34,4.24,,
October,4.69,2.34,5.63,2.63,2.55,5.19,6.26,1.80,4.65,0.90,,
November,4.12,3.31,1.42,4.31,0.67,2.05,1.02,2.08,3.88,1.85,,
December,1.83,1.60,1.39,1.57,2.22,3.90,5.03,2.85,2.05,3.64,,
Total,29.91,28.34,27.77,28.53,29.35,34.84,28.52,29.59,29.04,30.06,,
Calc annual,29.91,28.34,27.77,28.53,29.35,34.84,28.52,29.59,29.04,30.06,,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
