DEEPING ST NICHOLAS (Pick's Farm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TF213157,Long,-0.205,Lat,52.725,Elevation,11,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,1.44,1.61,2.17,1.11,1.96,0.77,2.88,1.42,2.60,2.20,1.61,1.88,0.59,1.02,0.87,1.07,2.07,3.17,2.17,4.39,1.54,3.28,2.33,3.53,1.81,2.32,1.37,2.18,3.89,1.37,0.76,1.97,1.64,1.00,1.24,2.34,3.73,0.74,2.05,2.50,3.38
February,0.81,0.43,1.94,2.99,0.78,1.80,1.38,1.85,0.68,0.61,0.34,2.15,0.52,1.18,0.43,0.81,1.22,2.77,1.08,0.51,2.63,2.07,1.14,0.33,1.59,1.63,2.19,2.49,0.68,0.77,3.26,3.06,0.29,1.48,2.38,2.37,0.83,2.44,3.02,0.16,2.53
March,2.06,0.52,1.46,1.63,0.78,0.97,0.23,2.01,1.16,0.20,1.51,0.39,1.20,1.37,1.03,0.20,0.53,2.54,0.23,1.55,1.55,3.46,1.50,0.50,0.06,0.67,0.80,5.73,0.46,0.74,0.40,3.21,2.96,0.73,1.86,2.12,0.69,2.12,1.46,1.93,1.50
April,3.74,0.97,2.59,1.13,1.23,1.66,2.05,1.55,0.70,0.66,1.88,1.91,1.92,0.92,1.32,1.57,1.23,2.24,0.09,2.31,0.96,0.81,1.41,1.34,1.90,0.85,1.69,2.22,1.09,1.95,2.73,2.25,1.37,2.06,0.35,1.20,1.24,0.21,0.75,1.24,0.40
May,1.84,1.07,1.09,0.85,3.50,3.19,3.27,0.49,1.07,0.99,2.68,2.08,3.10,1.04,0.40,0.58,0.65,3.58,1.91,0.74,0.89,2.61,2.18,1.98,0.98,1.84,1.39,0.33,2.90,2.22,3.50,3.08,2.61,1.71,3.49,2.81,0.94,1.80,2.62,0.70,0.74
June,2.31,0.43,0.44,0.56,1.83,0.11,2.69,3.05,3.04,0.94,0.42,1.45,0.43,1.80,0.97,2.51,3.40,1.79,0.87,1.69,0.80,0.71,0.61,1.87,2.93,1.74,1.65,2.86,2.62,0.58,1.35,0.80,1.41,2.43,3.17,2.23,1.96,1.91,3.80,0.45,1.93
July,2.70,0.41,3.96,2.52,2.83,2.84,1.63,2.17,1.80,1.21,2.34,2.90,4.28,0.69,1.70,0.36,3.84,2.13,1.92,2.74,4.11,4.83,2.24,1.47,3.00,1.57,2.38,1.31,0.98,2.37,2.81,0.98,0.29,1.56,2.26,0.45,2.38,3.30,3.70,2.49,2.87
August,0.91,2.42,1.81,2.18,2.32,1.24,0.78,3.09,1.13,0.87,2.18,2.81,1.20,0.62,1.43,1.70,0.66,0.52,1.87,2.68,0.32,4.03,1.95,2.12,2.43,2.47,4.33,0.02,2.82,1.70,1.81,3.75,2.92,3.07,3.23,0.81,4.19,2.05,3.48,0.70,3.07
September,2.25,0.75,1.43,1.98,1.67,2.45,1.96,3.09,0.40,0.69,3.81,3.02,2.62,1.84,0.98,1.78,0.73,0.87,1.82,1.15,0.76,0.87,1.27,1.69,4.54,1.75,2.29,1.18,2.22,1.55,2.31,1.47,2.30,0.72,2.49,0.81,1.59,3.86,2.33,0.15,2.55
October,1.35,1.24,0.97,2.86,4.11,2.66,1.97,1.79,3.03,2.40,1.09,0.57,2.25,1.49,0.45,1.69,0.97,2.21,1.64,3.82,2.24,2.61,1.94,1.04,2.25,2.62,2.24,0.23,2.37,3.39,0.59,0.84,2.56,2.19,2.11,1.35,0.95,1.02,2.37,1.20,4.44
November,0.77,1.14,0.83,1.01,2.14,1.65,2.48,2.42,1.49,2.87,2.25,1.30,1.19,1.39,1.21,2.02,1.80,1.51,1.45,3.10,4.69,3.17,2.52,1.34,2.62,0.59,4.56,0.84,1.38,2.05,4.22,3.70,2.39,1.87,4.28,1.32,0.44,2.27,1.31,1.51,3.18
December,1.81,1.12,1.84,2.15,1.69,2.05,0.62,2.39,1.97,3.21,1.91,0.58,0.41,0.34,2.07,1.57,1.45,2.39,3.68,1.95,1.40,0.65,1.32,0.74,1.07,2.48,1.64,1.76,2.06,1.03,1.09,1.29,1.69,0.56,2.12,1.37,1.98,2.08,2.46,3.43,3.12
Total,21.99,12.11,20.53,20.97,24.84,21.39,21.94,25.32,19.07,16.85,22.02,21.04,19.71,13.70,12.86,15.86,18.55,25.72,18.73,26.63,21.89,29.10,20.41,17.95,25.18,20.53,26.53,21.15,23.47,19.72,24.83,26.40,22.43,19.38,28.98,19.18,20.92,23.80,29.35,16.46,29.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_17_pt1/016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_15_pt1/078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_17_pt1/162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_15_pt1/161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# The station continued until 1989 according to MIDAS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
