PLYMOUTH (EASTERN KINGS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1634/8,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.03,4.99,5.44,3.15,2.67,3.74,3.17,,,,,
February,5.86,0.13,1.75,0.63,3.68,3.28,2.15,,,,,
March,3.35,3.64,0.89,0.06,1.44,2.40,6.13,,,,,
April,0.77,1.56,0.83,2.27,1.15,2.59,2.58,,,,,
May,2.35,4.55,3.29,0.43,3.83,4.29,,,,,,
June,3.73,0.21,0.90,2.80,4.41,2.96,,,,,,
July,0.86,1.38,2.81,4.60,1.93,1.80,,,,,,
August,5.10,2.79,2.70,3.25,2.40,3.80,,,,,,
September,0.46,3.55,2.73,1.65,1.82,4.04,,,,,,
October,1.61,2.92,3.56,4.05,4.12,1.90,,,,,,
November,1.51,1.11,2.20,7.55,0.90,6.35,,,,,,
December,3.35,4.55,3.46,3.02,4.73,3.10,,,,,,
Total,33.98,31.38,30.56,33.46,33.08,40.25,,,,,,
Calc annual,33.98,31.38,30.56,33.46,33.08,40.25,14.03,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
