DARLASTON-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO985978,Long,-2.0235678,Lat,52.578013,Elevation,393,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,2.38,2.73,4.34,1.37,5.18,1.5,1.96,1.73,2.75,0.85,2.91,2.87,3.06,4.87,,3.33,2.89,5.02,2.53,1.31,1.38,1.59,4.3,1.32,0.54,2.02,2.1,0.9,1.05,2.06,3.45,1.33,1.75,3.07,5.61
February,,,,,,,1.78,2.06,2.26,0.36,0.51,2.07,0.11,2.71,0.37,2.41,2.31,3.52,0.63,1.06,2.15,2.14,0.87,1.4,1.53,2,2.93,1.38,1.2,0.7,4.09,2.41,0.43,1.17,1.97,1.72,0.53,2.35,4.25,0.27,2.19
March,,,,,,,0.73,2,1.76,0.13,2.53,0.08,1.33,2.76,2.3,0.75,1.75,2.03,0.3,1.26,1.71,2.66,1.47,0.84,0.38,0.85,0.65,5.05,1.04,1.6,0.92,4.16,1.45,1.12,1.83,2.86,1.04,2.3,1.38,2.12,2.02
April,,,,,,,1.8,1.81,0.81,0.58,2.39,3.33,3.16,0.71,2.28,3.2,2.17,2.31,0.14,1.6,3.26,1.4,1.46,0.87,1.87,1.05,1.57,2.17,1.67,2.22,1.51,2,2.05,2,0.45,1.17,1.52,0.17,0.72,3.01,1.16
May,,,,,,,3.11,1.72,0.22,2.21,1.99,3.32,5.14,1.69,1.07,1.04,0.71,2.45,1.64,1.02,2.71,3.02,3.75,2.97,0.65,3.18,2.48,2.58,1.77,2.25,1.55,2.77,2.69,1.73,2.44,3.94,0.63,1.31,2.15,0.87,1.27
June,,,,,,,1.11,4.47,2.52,1.43,1.67,4.21,0.81,2.47,1.01,2.83,3.01,1.05,1.4,1.28,0.72,0.73,0.79,1.31,1.36,2.79,2.35,1.84,3,0.29,1.49,0.82,2.16,2.47,3.08,2.21,2.23,1.22,3.9,0.95,2.19
July,,,,,,3.25,2.44,5.28,1.15,1.73,4.79,3.55,2.91,2.34,1.22,0.47,6.13,2.68,2.92,4.71,2.3,2.98,1.91,0.85,2.21,1.69,1.8,4.19,1.72,1.99,2.62,0.59,1.27,3.09,3.22,0.56,3,4.03,4.49,2.08,3.35
August,,,,,,3.08,1.8,3.87,2.21,2.01,3.06,4.84,2.29,0.67,1.9,2.07,0.65,1.58,2.51,2.38,0.31,3.82,2.54,1.43,1.53,1.74,5.63,0.91,4.01,1.31,3.06,4.86,2.96,2.15,4.83,0.91,4.39,3.72,2.11,2.66,2.95
September,,,,,,3.8,0.84,3.91,0.69,0.61,3.17,2.25,2.21,0.63,1.72,4.43,3.07,2.12,1.87,1.61,1.1,0.64,1.25,2.26,2.85,1.05,3.47,1.58,2.69,0.99,3.89,2.3,1.3,2.45,2.02,1.85,2.73,3.85,3.94,0.14,5.65
October,,,,,,3.56,2.24,1.43,4.58,3.73,2.57,1.06,4.27,4.33,1.49,3.44,1.6,1.98,2.4,3.28,3.13,2.24,2.55,1.87,2.96,3.52,0.58,0.4,2.11,5.45,0.68,0.98,3.85,1.94,3.41,1.6,1.46,1.61,2.2,2.75,4.76
November,,,,,,1.59,4.81,3.48,3.96,6.37,3.2,3.38,2.14,0.76,1.93,5.33,2.89,1.52,3.51,5,6.07,3,1.05,1.58,4.02,0.26,5.14,1.68,1.53,2.66,3.8,6.37,2.09,1.68,5.21,2.74,0.95,2.23,1.75,3.57,3.79
December,,,,,,1.65,0.43,1.97,1.59,5.32,2.93,0.96,0.83,0.37,4.31,2.81,2.38,2.06,3.49,1.53,2.04,1.55,3,1.12,1.49,2.52,2.86,2.16,4,1.34,1.6,2.45,3.05,1.09,2.19,2.03,3.15,1.88,2.96,4.33,3.39
Total,,,,,,,23.47,34.73,26.09,25.85,33.99,30.55,27.16,21.17,22.35,29.63,29.58,26.17,23.87,29.6,,27.51,23.53,21.52,23.38,21.96,30.84,25.53,29.04,22.12,25.75,31.73,25.4,21.79,31.7,23.65,25.08,26,31.6,25.82,38.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Darlaston Sewage Works. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1941 and March 1947 noted as being corrected for snow. Readings left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
