"LORTON WHINFELL HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR127,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.29,8.69,5.05,,,,,,,,,
February,4.04,0.45,5.54,,,,,,,,,
March,8.45,8.62,2.32,,,,,,,,,
April,4.26,1.21,2.85,,,,,,,,,
May,5.67,3.57,3.18,,,,,,,,,
June,1.86,0.67,3.73,,,,,,,,,
July,7.19,3.61,3.06,,,,,,,,,
August,3.04,7.34,4.59,,,,,,,,,
September,2.58,2.51,3.34,,,,,,,,,
October,2.18,4.88,2.62,,,,,,,,,
November,3.42,2.56,2.39,,,,,,,,,
December,4.27,7.42,7.36,,,,,,,,,
Total,53.25,51.53,46.03,,,,,,,,,
Calc annual,53.25,51.53,46.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
